concept:name,timestamp,time:timestamp,case:label,case:concept:name,org:resource
Activity F,,01.01.10 05:19,normal,24,Emily
Activity A,,01.01.10 05:21,normal,25,Sherlene
Activity B,,01.01.10 05:22,normal,25,Earl
Activity C,,01.01.10 05:24,normal,25,Brant
Activity D,,01.01.10 05:25,normal,25,Lourdes
Activity E,,01.01.10 05:26,normal,25,Della
Activity T,,01.01.10 05:28,normal,25,Ryan
Activity F,,01.01.10 05:29,normal,25,Lisa
Activity A,,01.01.10 05:31,Rework,26,Sherlene
Activity B,,01.01.10 05:32,Rework,26,Doretta
Activity C,,01.01.10 05:34,Rework,26,Brant
Activity D,,01.01.10 05:35,Rework,26,Lourdes
Activity A,,01.01.10 05:36,Rework,26,Sherlene
Activity B,,01.01.10 05:38,Rework,26,Doretta
Activity C,,01.01.10 05:39,Rework,26,Brant
Activity E,,01.01.10 05:41,Rework,26,Paul
Activity T,,01.01.10 05:42,Rework,26,Ryan
Activity F,,01.01.10 05:44,Rework,26,Lisa
Activity A,,01.01.10 05:45,normal,27,Sherlene
Activity B,,01.01.10 05:47,normal,27,Doretta
Activity C,,01.01.10 05:48,normal,27,Donald
Activity D,,01.01.10 05:49,normal,27,Lourdes
Activity E,,01.01.10 05:51,normal,27,Paul
Activity T,,01.01.10 05:52,normal,27,Ryan
Activity F,,01.01.10 05:54,normal,27,Lisa
Random activity 19,,01.01.10 05:55,Insert,28,Random user 41
Activity A,,01.01.10 05:57,Insert,28,Sherlene
Activity B,,01.01.10 05:58,Insert,28,Earl
Random activity 10,,01.01.10 06:00,Insert,28,Random user 58
Activity C,,01.01.10 06:01,Insert,28,Donald
Activity D,,01.01.10 06:02,Insert,28,Lourdes
Activity E,,01.01.10 06:04,Insert,28,Paul
Activity T,,01.01.10 06:05,Insert,28,Ryan
Activity F,,01.01.10 06:07,Insert,28,Lisa
Activity A,,01.01.10 06:08,normal,29,Sherlene
Activity B,,01.01.10 06:10,normal,29,Earl
Activity C,,01.01.10 06:11,normal,29,James
Activity D,,01.01.10 06:12,normal,29,Lourdes
Activity E,,01.01.10 06:14,normal,29,Tiffiny
Activity K,,01.01.10 06:15,normal,29,Pam
Activity Q,,01.01.10 06:17,normal,29,Roseanne
Activity L,,01.01.10 06:18,normal,29,Della
Activity F,,01.01.10 06:20,normal,29,Lisa
Activity A,,01.01.10 06:21,normal,30,Sherlene
Activity B,,01.01.10 06:23,normal,30,Earl
Activity C,,01.01.10 06:24,normal,30,Brant
Activity D,,01.01.10 06:25,normal,30,Lourdes
Activity E,,01.01.10 06:27,normal,30,Hugo
Activity G,,01.01.10 06:28,normal,30,Elisha
Activity H,,01.01.10 06:30,normal,30,James
Activity I,,01.01.10 06:31,normal,30,Jack
Activity J,,01.01.10 06:33,normal,30,Sonia
Activity F,,01.01.10 06:34,normal,30,Howard
Activity A,,01.01.10 06:36,normal,31,Sherlene
Activity B,,01.01.10 06:37,normal,31,Earl
Activity C,,01.01.10 06:38,normal,31,James
Activity D,,01.01.10 06:40,normal,31,Lourdes
Activity E,,01.01.10 06:41,normal,31,Della
Activity T,,01.01.10 06:43,normal,31,Ryan
Activity F,,01.01.10 06:44,normal,31,Lisa
Activity B,,01.01.10 06:46,Late,32,Doretta
Activity C,,01.01.10 06:47,Late,32,Brant
Activity A,,01.01.10 06:48,Late,32,Sherlene
Activity D,,01.01.10 06:50,Late,32,Lourdes
Activity E,,01.01.10 06:51,Late,32,Paul
Activity T,,01.01.10 06:53,Late,32,Ryan
Activity F,,01.01.10 06:54,Late,32,Lisa
Activity A,,01.01.10 06:56,Late,33,Sherlene
Activity D,,01.01.10 06:57,Late,33,Lourdes
Activity B,,01.01.10 06:59,Late,33,Doretta
Activity C,,01.01.10 07:00,Late,33,James
Activity E,,01.01.10 07:01,Late,33,Paul
Activity T,,01.01.10 07:03,Late,33,Ryan
Activity F,,01.01.10 07:04,Late,33,Lisa
Activity A,,01.01.10 07:06,Rework,34,Sherlene
Activity B,,01.01.10 07:07,Rework,34,Doretta
Activity C,,01.01.10 07:09,Rework,34,James
Activity D,,01.01.10 07:10,Rework,34,Lourdes
Activity E,,01.01.10 07:12,Rework,34,Tiffiny
Activity K,,01.01.10 07:13,Rework,34,Sandra
Activity R,,01.01.10 07:14,Rework,34,Carmella
Activity S,,01.01.10 07:16,Rework,34,Junior
Activity L,,01.01.10 07:17,Rework,34,Amanda
Activity F,,01.01.10 07:19,Rework,34,Deloras
Activity L,,01.01.10 07:20,Rework,34,Amanda
Activity F,,01.01.10 07:22,Rework,34,Deloras
Activity A,,01.01.10 07:23,normal,35,Sherlene
Activity B,,01.01.10 07:24,normal,35,Earl
Activity C,,01.01.10 07:26,normal,35,Donald
Activity D,,01.01.10 07:27,normal,35,Lourdes
Activity E,,01.01.10 07:29,normal,35,Paul
Activity T,,01.01.10 07:30,normal,35,Ryan
Activity F,,01.01.10 07:32,normal,35,Lisa
Activity A,,01.01.10 07:33,Attribute,36,Sherlene
Activity B,,01.01.10 07:35,Attribute,36,Doretta
Activity C,,01.01.10 07:36,Attribute,36,Brant
Activity D,,01.01.10 07:37,Attribute,36,Lourdes
Activity E,,01.01.10 07:39,Attribute,36,Hugo
Activity G,,01.01.10 07:40,Attribute,36,Elisha
Activity H,,01.01.10 07:42,Attribute,36,Josef
Activity I,,01.01.10 07:43,Attribute,36,Howard
Activity J,,01.01.10 07:45,Attribute,36,Sonia
Activity F,,01.01.10 07:46,Attribute,36,Howard
Activity A,,01.01.10 07:48,normal,37,Sherlene
Activity B,,01.01.10 07:49,normal,37,Earl
Activity C,,01.01.10 07:50,normal,37,James
Activity D,,01.01.10 07:52,normal,37,Lourdes
Activity E,,01.01.10 07:53,normal,37,Della
Activity T,,01.01.10 07:55,normal,37,Ryan
Activity F,,01.01.10 07:56,normal,37,Lisa
Activity A,,01.01.10 07:58,normal,38,Sherlene
Activity B,,01.01.10 07:59,normal,38,Earl
Activity C,,01.01.10 08:00,normal,38,Brant
Activity D,,01.01.10 08:02,normal,38,Lourdes
Activity E,,01.01.10 08:03,normal,38,Paul
Activity T,,01.01.10 08:05,normal,38,Ryan
Activity F,,01.01.10 08:06,normal,38,Lisa
Activity A,,01.01.10 08:08,normal,39,Sherlene
Activity B,,01.01.10 08:09,normal,39,Earl
Activity C,,01.01.10 08:11,normal,39,Donald
Activity D,,01.01.10 08:12,normal,39,Lourdes
Activity E,,01.01.10 08:13,normal,39,Della
Activity T,,01.01.10 08:15,normal,39,Ryan
Activity F,,01.01.10 08:16,normal,39,Lisa
Activity A,,01.01.10 08:18,normal,40,Sherlene
Activity B,,01.01.10 08:19,normal,40,Doretta
Activity C,,01.01.10 08:21,normal,40,Brant
Activity D,,01.01.10 08:22,normal,40,Lourdes
Activity E,,01.01.10 08:24,normal,40,Hugo
Activity G,,01.01.10 08:25,normal,40,Elisha
Activity H,,01.01.10 08:26,normal,40,James
Activity I,,01.01.10 08:28,normal,40,Jack
Activity J,,01.01.10 08:29,normal,40,Sonia
Activity F,,01.01.10 08:31,normal,40,Howard
Activity A,,01.01.10 08:32,SkipSequence,41,Sherlene
Activity B,,01.01.10 08:34,SkipSequence,41,Doretta
Activity C,,01.01.10 08:35,SkipSequence,41,Brant
Activity T,,01.01.10 08:36,SkipSequence,41,Ryan
Activity F,,01.01.10 08:38,SkipSequence,41,Lisa
Activity A,,01.01.10 08:39,normal,42,Sherlene
Activity B,,01.01.10 08:41,normal,42,Doretta
Activity C,,01.01.10 08:42,normal,42,Brant
Activity D,,01.01.10 08:44,normal,42,Lourdes
Activity E,,01.01.10 08:45,normal,42,Tiffiny
Activity K,,01.01.10 08:47,normal,42,Melany
Activity O,,01.01.10 08:48,normal,42,Melany
Activity P,,01.01.10 08:49,normal,42,Jimmy
Activity L,,01.01.10 08:51,normal,42,Amanda
Activity F,,01.01.10 08:52,normal,42,Deloras
Activity A,,01.01.10 08:54,normal,43,Sherlene
Activity B,,01.01.10 08:55,normal,43,Doretta
Activity C,,01.01.10 08:57,normal,43,James
Activity D,,01.01.10 08:58,normal,43,Lourdes
Activity E,,01.01.10 09:00,normal,43,Tiffiny
Activity K,,01.01.10 09:01,normal,43,Melany
Activity O,,01.01.10 09:02,normal,43,Hassie
Activity P,,01.01.10 09:04,normal,43,Grayce
Activity L,,01.01.10 09:05,normal,43,Steve
Activity F,,01.01.10 09:07,normal,43,Emily
Activity A,,01.01.10 09:08,normal,44,Sherlene
Activity B,,01.01.10 09:10,normal,44,Doretta
Activity C,,01.01.10 09:11,normal,44,Brant
Activity D,,01.01.10 09:12,normal,44,Lourdes
Activity E,,01.01.10 09:14,normal,44,Paul
Activity T,,01.01.10 09:15,normal,44,Ryan
Activity F,,01.01.10 09:17,normal,44,Lisa
Activity A,,01.01.10 09:18,normal,45,Sherlene
Activity B,,01.01.10 09:20,normal,45,Earl
Activity C,,01.01.10 09:21,normal,45,Donald
Activity D,,01.01.10 09:23,normal,45,Lourdes
Activity E,,01.01.10 09:24,normal,45,Gema
Activity K,,01.01.10 09:25,normal,45,Melany
Activity O,,01.01.10 09:27,normal,45,Melany
Activity P,,01.01.10 09:28,normal,45,Grayce
Activity L,,01.01.10 09:30,normal,45,Steve
Activity F,,01.01.10 09:31,normal,45,Emily
Activity A,,01.01.10 09:33,normal,46,Sherlene
Activity B,,01.01.10 09:34,normal,46,Doretta
Activity C,,01.01.10 09:36,normal,46,Brant
Activity D,,01.01.10 09:37,normal,46,Lourdes
Activity E,,01.01.10 09:38,normal,46,Tiffiny
Activity K,,01.01.10 09:40,normal,46,Rossana
Activity R,,01.01.10 09:41,normal,46,Carmella
Activity S,,01.01.10 09:43,normal,46,Junior
Activity L,,01.01.10 09:44,normal,46,Amanda
Activity F,,01.01.10 09:46,normal,46,Deloras
Activity A,,01.01.10 09:47,Rework,47,Sherlene
Activity B,,01.01.10 09:48,Rework,47,Doretta
Activity C,,01.01.10 09:50,Rework,47,Brant
Activity D,,01.01.10 09:51,Rework,47,Lourdes
Activity E,,01.01.10 09:53,Rework,47,Hugo
Activity G,,01.01.10 09:54,Rework,47,Lourdes
Activity H,,01.01.10 09:56,Rework,47,James
Activity G,,01.01.10 09:57,Rework,47,Lourdes
Activity H,,01.01.10 09:59,Rework,47,James
Activity I,,01.01.10 10:00,Rework,47,Jack
Activity J,,01.01.10 10:01,Rework,47,Sonia
Activity F,,01.01.10 10:03,Rework,47,Howard
Activity A,,01.01.10 10:04,normal,48,Sherlene
Activity B,,01.01.10 10:06,normal,48,Doretta
Activity C,,01.01.10 10:07,normal,48,Brant
Activity D,,01.01.10 10:09,normal,48,Lourdes
Activity E,,01.01.10 10:10,normal,48,Hugo
Activity G,,01.01.10 10:12,normal,48,Lourdes
Activity H,,01.01.10 10:13,normal,48,Hoyt
Activity I,,01.01.10 10:14,normal,48,Jack
Activity J,,01.01.10 10:16,normal,48,Sonia
Activity F,,01.01.10 10:17,normal,48,Howard
Activity A,,01.01.10 10:19,normal,49,Sherlene
Activity B,,01.01.10 10:20,normal,49,Earl
Activity C,,01.01.10 10:22,normal,49,Brant
Activity D,,01.01.10 10:23,normal,49,Lourdes
Activity E,,01.01.10 10:24,normal,49,Tiffiny
Activity K,,01.01.10 10:26,normal,49,Pam
Activity M,,01.01.10 10:27,normal,49,Issac
Activity N,,01.01.10 10:29,normal,49,Sonia
Activity L,,01.01.10 10:30,normal,49,Melany
Activity F,,01.01.10 10:32,normal,49,Howard
Activity A,,01.01.10 10:33,normal,50,Sherlene
Activity B,,01.01.10 10:35,normal,50,Earl
Activity C,,01.01.10 10:36,normal,50,Brant
Activity D,,01.01.10 10:37,normal,50,Lourdes
Activity E,,01.01.10 10:39,normal,50,Paul
Activity T,,01.01.10 10:40,normal,50,Ryan
Activity F,,01.01.10 10:42,normal,50,Lisa
Activity A,,01.01.10 10:43,normal,51,Sherlene
Activity B,,01.01.10 10:45,normal,51,Earl
Activity C,,01.01.10 10:46,normal,51,Brant
Activity D,,01.01.10 10:48,normal,51,Lourdes
Activity E,,01.01.10 10:49,normal,51,Della
Activity T,,01.01.10 10:50,normal,51,Ryan
Activity F,,01.01.10 10:52,normal,51,Lisa
Activity A,,01.01.10 10:53,normal,52,Sherlene
Activity B,,01.01.10 10:55,normal,52,Doretta
Activity C,,01.01.10 10:56,normal,52,James
Activity D,,01.01.10 10:58,normal,52,Lourdes
Activity E,,01.01.10 10:59,normal,52,Paul
Activity T,,01.01.10 11:00,normal,52,Ryan
Activity F,,01.01.10 11:02,normal,52,Lisa
Activity A,,01.01.10 11:03,normal,53,Sherlene
Activity B,,01.01.10 11:05,normal,53,Earl
Activity C,,01.01.10 11:06,normal,53,Brant
Activity D,,01.01.10 11:08,normal,53,Lourdes
Activity E,,01.01.10 11:09,normal,53,Gema
Activity K,,01.01.10 11:11,normal,53,Rossana
Activity R,,01.01.10 11:12,normal,53,Carmella
Activity S,,01.01.10 11:13,normal,53,Junior
Activity L,,01.01.10 11:15,normal,53,Amanda
Activity F,,01.01.10 11:16,normal,53,Deloras
Activity A,,01.01.10 11:18,normal,54,Sherlene
Activity B,,01.01.10 11:19,normal,54,Earl
Activity C,,01.01.10 11:21,normal,54,Brant
Activity D,,01.01.10 11:22,normal,54,Lourdes
Activity E,,01.01.10 11:24,normal,54,Hugo
Activity G,,01.01.10 11:25,normal,54,Lourdes
Activity H,,01.01.10 11:26,normal,54,James
Activity I,,01.01.10 11:28,normal,54,Jack
Activity J,,01.01.10 11:29,normal,54,Sonia
Activity F,,01.01.10 11:31,normal,54,Howard
Activity A,,01.01.10 11:32,normal,55,Sherlene
Activity B,,01.01.10 11:34,normal,55,Earl
Activity C,,01.01.10 11:35,normal,55,Brant
Activity D,,01.01.10 11:36,normal,55,Lourdes
Activity E,,01.01.10 11:38,normal,55,Hugo
Activity G,,01.01.10 11:39,normal,55,Lourdes
Activity H,,01.01.10 11:41,normal,55,James
Activity I,,01.01.10 11:42,normal,55,Jack
Activity J,,01.01.10 11:44,normal,55,Sonia
Activity F,,01.01.10 11:45,normal,55,Howard
Activity A,,01.01.10 11:47,normal,56,Sherlene
Activity B,,01.01.10 11:48,normal,56,Doretta
Activity C,,01.01.10 11:49,normal,56,Brant
Activity D,,01.01.10 11:51,normal,56,Lourdes
Activity E,,01.01.10 11:52,normal,56,Paul
Activity T,,01.01.10 11:54,normal,56,Ryan
Activity F,,01.01.10 11:55,normal,56,Lisa
Activity A,,01.01.10 11:57,normal,57,Sherlene
Activity B,,01.01.10 11:58,normal,57,Doretta
Activity C,,01.01.10 12:00,normal,57,Brant
Activity D,,01.01.10 12:01,normal,57,Lourdes
Activity E,,01.01.10 12:02,normal,57,Della
Activity T,,01.01.10 12:04,normal,57,Ryan
Activity F,,01.01.10 12:05,normal,57,Lisa
Random activity 8,,01.01.10 12:07,Insert,58,Random user 17
Activity A,,01.01.10 12:08,Insert,58,Sherlene
Random activity 1,,01.01.10 12:10,Insert,58,Random user 14
Activity B,,01.01.10 12:11,Insert,58,Earl
Activity C,,01.01.10 12:12,Insert,58,Brant
Activity D,,01.01.10 12:14,Insert,58,Lourdes
Activity E,,01.01.10 12:15,Insert,58,Paul
Activity T,,01.01.10 12:17,Insert,58,Ryan
Activity F,,01.01.10 12:18,Insert,58,Lisa
Activity A,,01.01.10 12:20,SkipSequence,59,Sherlene
Activity B,,01.01.10 12:21,SkipSequence,59,Earl
Activity C,,01.01.10 12:23,SkipSequence,59,James
Activity K,,01.01.10 12:24,SkipSequence,59,Pam
Activity Q,,01.01.10 12:25,SkipSequence,59,Roseanne
Activity L,,01.01.10 12:27,SkipSequence,59,Della
Activity F,,01.01.10 12:28,SkipSequence,59,Lisa
Activity A,,01.01.10 12:30,normal,60,Sherlene
Activity B,,01.01.10 12:31,normal,60,Earl
Activity C,,01.01.10 12:33,normal,60,Brant
Activity D,,01.01.10 12:34,normal,60,Lourdes
Activity E,,01.01.10 12:36,normal,60,Hugo
Activity G,,01.01.10 12:37,normal,60,Elisha
Activity H,,01.01.10 12:38,normal,60,Hoyt
Activity I,,01.01.10 12:40,normal,60,Jack
Activity J,,01.01.10 12:41,normal,60,Sonia
Activity F,,01.01.10 12:43,normal,60,Howard
Activity A,,01.01.10 12:44,normal,61,Sherlene
Activity B,,01.01.10 12:46,normal,61,Doretta
Activity C,,01.01.10 12:47,normal,61,Brant
