concept:name,timestamp,time:timestamp,case:label,case:concept:name,org:resource
Final Decision,,10.02.10 00:00,normal,7,Metareviewer
Identify Problem,,10.02.10 00:14,Early,8,Main Author
Research Related Work,,11.02.10 00:00,Early,8,Student
Review,,11.02.10 00:14,Early,8,Reviewer
Minor Revision,,12.02.10 00:00,Early,8,Metareviewer
Develop Method,,12.02.10 00:14,Early,8,Student
Experiment,,13.02.10 00:00,Early,8,Author
Evaluate,,13.02.10 00:14,Early,8,Author
Conclude,,14.02.10 00:00,Early,8,Main Author
Submit,,14.02.10 00:14,Early,8,Main Author
Revise,,15.02.10 00:00,Early,8,Main Author
Submit,,15.02.10 00:14,Early,8,Main Author
Final Decision,,16.02.10 00:00,Early,8,Metareviewer
Identify Problem,,16.02.10 00:14,normal,9,Main Author
Research Related Work,,17.02.10 00:00,normal,9,Student
Develop Method,,17.02.10 00:14,normal,9,Student
Experiment,,18.02.10 00:00,normal,9,Main Author
Evaluate,,18.02.10 00:14,normal,9,Author
Conclude,,19.02.10 00:00,normal,9,Main Author
Submit,,19.02.10 00:14,normal,9,Main Author
Review,,20.02.10 00:00,normal,9,Reviewer
Minor Revision,,20.02.10 00:14,normal,9,Metareviewer
Revise,,21.02.10 00:00,normal,9,Main Author
Submit,,21.02.10 00:14,normal,9,Main Author
Final Decision,,22.02.10 00:00,normal,9,Metareviewer
Identify Problem,,22.02.10 00:14,normal,10,Main Author
Research Related Work,,23.02.10 00:00,normal,10,Main Author
Develop Hypothesis,,23.02.10 00:14,normal,10,Main Author
Experiment,,24.02.10 00:00,normal,10,Author
Conduct Study,,24.02.10 00:14,normal,10,Author
Conclude,,25.02.10 00:00,normal,10,Main Author
Submit,,25.02.10 00:14,normal,10,Main Author
Review,,26.02.10 00:00,normal,10,Reviewer
Minor Revision,,26.02.10 00:14,normal,10,Metareviewer
Revise,,27.02.10 00:00,normal,10,Main Author
Submit,,27.02.10 00:14,normal,10,Main Author
Final Decision,,28.02.10 00:00,normal,10,Metareviewer
Identify Problem,,28.02.10 00:14,normal,11,Supervisor
Research Related Work,,01.03.10 00:00,normal,11,Student
Develop Method,,01.03.10 00:14,normal,11,Student
Experiment,,02.03.10 00:00,normal,11,Main Author
Evaluate,,02.03.10 00:14,normal,11,Main Author
Conclude,,03.03.10 00:00,normal,11,Main Author
Submit,,03.03.10 00:14,normal,11,Main Author
Review,,04.03.10 00:00,normal,11,Reviewer
Minor Revision,,04.03.10 00:14,normal,11,Metareviewer
Revise,,05.03.10 00:00,normal,11,Main Author
Submit,,05.03.10 00:14,normal,11,Main Author
Final Decision,,06.03.10 00:00,normal,11,Metareviewer
Identify Problem,,06.03.10 00:14,normal,12,Main Author
Research Related Work,,07.03.10 00:00,normal,12,Student
Develop Method,,07.03.10 00:14,normal,12,Author
Experiment,,08.03.10 00:00,normal,12,Student
Evaluate,,08.03.10 00:14,normal,12,Main Author
Conclude,,09.03.10 00:00,normal,12,Main Author
Submit,,09.03.10 00:14,normal,12,Main Author
Review,,10.03.10 00:00,normal,12,Reviewer
Minor Revision,,10.03.10 00:14,normal,12,Metareviewer
Revise,,11.03.10 00:00,normal,12,Main Author
Submit,,11.03.10 00:14,normal,12,Main Author
Final Decision,,12.03.10 00:00,normal,12,Metareviewer
Identify Problem,,12.03.10 00:14,SkipSequence,13,Main Author
Experiment,,13.03.10 00:00,SkipSequence,13,Main Author
Evaluate,,13.03.10 00:14,SkipSequence,13,Main Author
Conclude,,14.03.10 00:00,SkipSequence,13,Main Author
Submit,,14.03.10 00:14,SkipSequence,13,Main Author
Review,,15.03.10 00:00,SkipSequence,13,Reviewer
Minor Revision,,15.03.10 00:14,SkipSequence,13,Metareviewer
Revise,,16.03.10 00:00,SkipSequence,13,Main Author
Submit,,16.03.10 00:14,SkipSequence,13,Main Author
Final Decision,,17.03.10 00:00,SkipSequence,13,Metareviewer
Identify Problem,,17.03.10 00:14,normal,14,Main Author
Research Related Work,,18.03.10 00:00,normal,14,Student
Develop Method,,18.03.10 00:14,normal,14,Student
Experiment,,19.03.10 00:00,normal,14,Main Author
Evaluate,,19.03.10 00:14,normal,14,Main Author
Conclude,,20.03.10 00:00,normal,14,Main Author
Submit,,20.03.10 00:14,normal,14,Main Author
Review,,21.03.10 00:00,normal,14,Reviewer
Minor Revision,,21.03.10 00:14,normal,14,Metareviewer
Revise,,22.03.10 00:00,normal,14,Main Author
Submit,,22.03.10 00:14,normal,14,Main Author
Final Decision,,23.03.10 00:00,normal,14,Metareviewer
Identify Problem,,23.03.10 00:14,normal,15,Main Author
Research Related Work,,24.03.10 00:00,normal,15,Main Author
Develop Hypothesis,,24.03.10 00:14,normal,15,Main Author
Experiment,,25.03.10 00:00,normal,15,Author
Conduct Study,,25.03.10 00:14,normal,15,Main Author
Conclude,,26.03.10 00:00,normal,15,Main Author
Submit,,26.03.10 00:14,normal,15,Main Author
Review,,27.03.10 00:00,normal,15,Reviewer
Minor Revision,,27.03.10 00:14,normal,15,Metareviewer
Revise,,28.03.10 00:00,normal,15,Main Author
Submit,,28.03.10 00:14,normal,15,Main Author
Final Decision,,29.03.10 00:00,normal,15,Metareviewer
Identify Problem,,29.03.10 00:14,normal,16,Main Author
Research Related Work,,30.03.10 00:00,normal,16,Main Author
Develop Method,,30.03.10 00:14,normal,16,Main Author
Experiment,,31.03.10 00:00,normal,16,Student
Evaluate,,31.03.10 00:14,normal,16,Author
Conclude,,01.04.10 00:00,normal,16,Main Author
Submit,,01.04.10 00:14,normal,16,Main Author
Review,,02.04.10 00:00,normal,16,Reviewer
Final Decision,,02.04.10 00:14,normal,16,Metareviewer
Identify Problem,,03.04.10 00:00,normal,17,Main Author
Research Related Work,,03.04.10 00:14,normal,17,Student
Develop Method,,04.04.10 00:00,normal,17,Student
Experiment,,04.04.10 00:14,normal,17,Student
Evaluate,,05.04.10 00:00,normal,17,Main Author
Conclude,,05.04.10 00:14,normal,17,Main Author
Submit,,06.04.10 00:00,normal,17,Main Author
Review,,06.04.10 00:14,normal,17,Reviewer
Minor Revision,,07.04.10 00:00,normal,17,Metareviewer
Revise,,07.04.10 00:14,normal,17,Main Author
Submit,,08.04.10 00:00,normal,17,Main Author
Final Decision,,08.04.10 00:14,normal,17,Metareviewer
Identify Problem,,09.04.10 00:00,Rework,18,Main Author
Research Related Work,,09.04.10 00:14,Rework,18,Main Author
Develop Hypothesis,,10.04.10 00:00,Rework,18,Main Author
Experiment,,10.04.10 00:14,Rework,18,Author
Conduct Study,,11.04.10 00:00,Rework,18,Main Author
Conclude,,11.04.10 00:14,Rework,18,Main Author
Submit,,12.04.10 00:00,Rework,18,Main Author
Review,,12.04.10 00:14,Rework,18,Reviewer
Minor Revision,,13.04.10 00:00,Rework,18,Metareviewer
Revise,,13.04.10 00:14,Rework,18,Main Author
Submit,,14.04.10 00:00,Rework,18,Main Author
Final Decision,,14.04.10 00:14,Rework,18,Metareviewer
Submit,,15.04.10 00:00,Rework,18,Main Author
Final Decision,,15.04.10 00:14,Rework,18,Metareviewer
Identify Problem,,16.04.10 00:00,Insert,19,Main Author
Research Related Work,,16.04.10 00:14,Insert,19,Student
Random activity 10,,17.04.10 00:00,Insert,19,Random user 2
Develop Method,,17.04.10 00:14,Insert,19,Author
Experiment,,18.04.10 00:00,Insert,19,Student
Evaluate,,18.04.10 00:14,Insert,19,Main Author
Conclude,,19.04.10 00:00,Insert,19,Main Author
Random activity 12,,19.04.10 00:14,Insert,19,Random user 2
Submit,,20.04.10 00:00,Insert,19,Main Author
Review,,20.04.10 00:14,Insert,19,Reviewer
Minor Revision,,21.04.10 00:00,Insert,19,Metareviewer
Revise,,21.04.10 00:14,Insert,19,Main Author
Submit,,22.04.10 00:00,Insert,19,Main Author
Final Decision,,22.04.10 00:14,Insert,19,Metareviewer
Identify Problem,,23.04.10 00:00,normal,20,Supervisor
Research Related Work,,23.04.10 00:14,normal,20,Main Author
Develop Method,,24.04.10 00:00,normal,20,Main Author
Experiment,,24.04.10 00:14,normal,20,Main Author
Evaluate,,25.04.10 00:00,normal,20,Main Author
Conclude,,25.04.10 00:14,normal,20,Main Author
Submit,,26.04.10 00:00,normal,20,Main Author
Review,,26.04.10 00:14,normal,20,Reviewer
Minor Revision,,27.04.10 00:00,normal,20,Metareviewer
Revise,,27.04.10 00:14,normal,20,Main Author
Submit,,28.04.10 00:00,normal,20,Main Author
Final Decision,,28.04.10 00:14,normal,20,Metareviewer
Identify Problem,,29.04.10 00:00,normal,21,Main Author
Research Related Work,,29.04.10 00:14,normal,21,Student
Develop Method,,30.04.10 00:00,normal,21,Main Author
Experiment,,30.04.10 00:14,normal,21,Main Author
Evaluate,,01.05.10 00:00,normal,21,Main Author
Conclude,,01.05.10 00:14,normal,21,Main Author
Submit,,02.05.10 00:00,normal,21,Main Author
Review,,02.05.10 00:14,normal,21,Reviewer
Minor Revision,,03.05.10 00:00,normal,21,Metareviewer
Revise,,03.05.10 00:14,normal,21,Main Author
Submit,,04.05.10 00:00,normal,21,Main Author
Final Decision,,04.05.10 00:14,normal,21,Metareviewer
Identify Problem,,05.05.10 00:00,normal,22,Main Author
Research Related Work,,05.05.10 00:14,normal,22,Student
Develop Method,,06.05.10 00:00,normal,22,Student
Experiment,,06.05.10 00:14,normal,22,Main Author
Evaluate,,07.05.10 00:00,normal,22,Author
Conclude,,07.05.10 00:14,normal,22,Main Author
Submit,,08.05.10 00:00,normal,22,Main Author
Review,,08.05.10 00:14,normal,22,Reviewer
Final Decision,,09.05.10 00:00,normal,22,Metareviewer
Identify Problem,,09.05.10 00:14,normal,23,Main Author
Research Related Work,,10.05.10 00:00,normal,23,Student
Develop Method,,10.05.10 00:14,normal,23,Main Author
Experiment,,11.05.10 00:00,normal,23,Main Author
Evaluate,,11.05.10 00:14,normal,23,Main Author
Conclude,,12.05.10 00:00,normal,23,Main Author
Submit,,12.05.10 00:14,normal,23,Main Author
Review,,13.05.10 00:00,normal,23,Reviewer
Minor Revision,,13.05.10 00:14,normal,23,Metareviewer
Revise,,14.05.10 00:00,normal,23,Main Author
Submit,,14.05.10 00:14,normal,23,Main Author
Final Decision,,15.05.10 00:00,normal,23,Metareviewer
Identify Problem,,15.05.10 00:14,normal,24,Main Author
Research Related Work,,16.05.10 00:00,normal,24,Student
Develop Method,,16.05.10 00:14,normal,24,Main Author
Experiment,,17.05.10 00:00,normal,24,Main Author
Evaluate,,17.05.10 00:14,normal,24,Main Author
Conclude,,18.05.10 00:00,normal,24,Main Author
Submit,,18.05.10 00:14,normal,24,Main Author
Review,,19.05.10 00:00,normal,24,Reviewer
Minor Revision,,19.05.10 00:14,normal,24,Metareviewer
Revise,,20.05.10 00:00,normal,24,Main Author
Submit,,20.05.10 00:14,normal,24,Main Author
Final Decision,,21.05.10 00:00,normal,24,Metareviewer
Identify Problem,,21.05.10 00:14,Insert,25,Main Author
Research Related Work,,22.05.10 00:00,Insert,25,Main Author
Random activity 1,,22.05.10 00:14,Insert,25,Random user 1
Develop Hypothesis,,23.05.10 00:00,Insert,25,Main Author
Experiment,,23.05.10 00:14,Insert,25,Main Author
Conduct Study,,24.05.10 00:00,Insert,25,Author
Conclude,,24.05.10 00:14,Insert,25,Main Author
Submit,,25.05.10 00:00,Insert,25,Main Author
Random activity 8,,25.05.10 00:14,Insert,25,Random user 2
Review,,26.05.10 00:00,Insert,25,Reviewer
Minor Revision,,26.05.10 00:14,Insert,25,Metareviewer
Revise,,27.05.10 00:00,Insert,25,Main Author
Submit,,27.05.10 00:14,Insert,25,Main Author
Final Decision,,28.05.10 00:00,Insert,25,Metareviewer
Identify Problem,,28.05.10 00:14,Insert,26,Main Author
Research Related Work,,29.05.10 00:00,Insert,26,Main Author
Random activity 7,,29.05.10 00:14,Insert,26,Random user 4
Develop Method,,30.05.10 00:00,Insert,26,Student
Experiment,,30.05.10 00:14,Insert,26,Student
Evaluate,,31.05.10 00:00,Insert,26,Main Author
Conclude,,31.05.10 00:14,Insert,26,Main Author
Random activity 9,,01.06.10 00:00,Insert,26,Random user 2
Submit,,01.06.10 00:14,Insert,26,Main Author
Review,,02.06.10 00:00,Insert,26,Reviewer
Minor Revision,,02.06.10 00:14,Insert,26,Metareviewer
Revise,,03.06.10 00:00,Insert,26,Main Author
Submit,,03.06.10 00:14,Insert,26,Main Author
Final Decision,,04.06.10 00:00,Insert,26,Metareviewer
Identify Problem,,04.06.10 00:14,Rework,27,Main Author
Research Related Work,,05.06.10 00:00,Rework,27,Student
Develop Method,,05.06.10 00:14,Rework,27,Main Author
Experiment,,06.06.10 00:00,Rework,27,Main Author
Evaluate,,06.06.10 00:14,Rework,27,Main Author
Conclude,,07.06.10 00:00,Rework,27,Main Author
Submit,,07.06.10 00:14,Rework,27,Main Author
Research Related Work,,08.06.10 00:00,Rework,27,Student
Develop Method,,08.06.10 00:14,Rework,27,Main Author
Review,,09.06.10 00:00,Rework,27,Reviewer
Final Decision,,09.06.10 00:14,Rework,27,Metareviewer
Identify Problem,,10.06.10 00:00,normal,28,Main Author
Research Related Work,,10.06.10 00:14,normal,28,Student
Develop Method,,11.06.10 00:00,normal,28,Main Author
Experiment,,11.06.10 00:14,normal,28,Main Author
Evaluate,,12.06.10 00:00,normal,28,Main Author
Conclude,,12.06.10 00:14,normal,28,Main Author
Submit,,13.06.10 00:00,normal,28,Main Author
Review,,13.06.10 00:14,normal,28,Reviewer
Minor Revision,,14.06.10 00:00,normal,28,Metareviewer
Revise,,14.06.10 00:14,normal,28,Main Author
Submit,,15.06.10 00:00,normal,28,Main Author
Final Decision,,15.06.10 00:14,normal,28,Metareviewer
Identify Problem,,16.06.10 00:00,normal,29,Main Author
Research Related Work,,16.06.10 00:14,normal,29,Student
Develop Method,,17.06.10 00:00,normal,29,Main Author
Experiment,,17.06.10 00:14,normal,29,Author
Evaluate,,18.06.10 00:00,normal,29,Main Author
Conclude,,18.06.10 00:14,normal,29,Main Author
Submit,,19.06.10 00:00,normal,29,Main Author
Review,,19.06.10 00:14,normal,29,Reviewer
Minor Revision,,20.06.10 00:00,normal,29,Metareviewer
Revise,,20.06.10 00:14,normal,29,Main Author
Submit,,21.06.10 00:00,normal,29,Main Author
Final Decision,,21.06.10 00:14,normal,29,Metareviewer
Identify Problem,,22.06.10 00:00,normal,30,Main Author
Research Related Work,,22.06.10 00:14,normal,30,Main Author
Develop Method,,23.06.10 00:00,normal,30,Main Author
Experiment,,23.06.10 00:14,normal,30,Main Author
Evaluate,,24.06.10 00:00,normal,30,Main Author
Conclude,,24.06.10 00:14,normal,30,Main Author
Submit,,25.06.10 00:00,normal,30,Main Author
Review,,25.06.10 00:14,normal,30,Reviewer
Final Decision,,26.06.10 00:00,normal,30,Metareviewer
Identify Problem,,26.06.10 00:14,Insert,31,Main Author
Research Related Work,,27.06.10 00:00,Insert,31,Student
Random activity 2,,27.06.10 00:14,Insert,31,Random user 5
Develop Method,,28.06.10 00:00,Insert,31,Student
Experiment,,28.06.10 00:14,Insert,31,Student
Evaluate,,29.06.10 00:00,Insert,31,Main Author
Conclude,,29.06.10 00:14,Insert,31,Main Author
Submit,,30.06.10 00:00,Insert,31,Main Author
Review,,30.06.10 00:14,Insert,31,Reviewer
Minor Revision,,01.07.10 00:00,Insert,31,Metareviewer
Revise,,01.07.10 00:14,Insert,31,Main Author
Random activity 3,,02.07.10 00:00,Insert,31,Random user 1
Submit,,02.07.10 00:14,Insert,31,Main Author
Final Decision,,03.07.10 00:00,Insert,31,Metareviewer
Identify Problem,,03.07.10 00:14,normal,32,Main Author
Research Related Work,,04.07.10 00:00,normal,32,Student
Develop Method,,04.07.10 00:14,normal,32,Main Author
Experiment,,05.07.10 00:00,normal,32,Main Author
Evaluate,,05.07.10 00:14,normal,32,Main Author
Conclude,,06.07.10 00:00,normal,32,Main Author
Submit,,06.07.10 00:14,normal,32,Main Author
Review,,07.07.10 00:00,normal,32,Reviewer
Minor Revision,,07.07.10 00:14,normal,32,Metareviewer
Revise,,08.07.10 00:00,normal,32,Main Author
Submit,,08.07.10 00:14,normal,32,Main Author
Final Decision,,09.07.10 00:00,normal,32,Metareviewer
Identify Problem,,09.07.10 00:14,normal,33,Main Author
Research Related Work,,10.07.10 00:00,normal,33,Student
Develop Method,,10.07.10 00:14,normal,33,Main Author
Experiment,,11.07.10 00:00,normal,33,Author
Evaluate,,11.07.10 00:14,normal,33,Main Author
Conclude,,12.07.10 00:00,normal,33,Main Author
Submit,,12.07.10 00:14,normal,33,Main Author
Review,,13.07.10 00:00,normal,33,Reviewer
Minor Revision,,13.07.10 00:14,normal,33,Metareviewer
Revise,,14.07.10 00:00,normal,33,Main Author
Submit,,14.07.10 00:14,normal,33,Main Author
Final Decision,,15.07.10 00:00,normal,33,Metareviewer
Identify Problem,,15.07.10 00:14,normal,34,Supervisor
Research Related Work,,16.07.10 00:00,normal,34,Student
Develop Method,,16.07.10 00:14,normal,34,Student
Experiment,,17.07.10 00:00,normal,34,Main Author
Evaluate,,17.07.10 00:14,normal,34,Main Author
Conclude,,18.07.10 00:00,normal,34,Main Author
Submit,,18.07.10 00:14,normal,34,Main Author
Review,,19.07.10 00:00,normal,34,Reviewer
Final Decision,,19.07.10 00:14,normal,34,Metareviewer
Identify Problem,,20.07.10 00:00,normal,35,Main Author
Research Related Work,,20.07.10 00:14,normal,35,Student
Develop Method,,21.07.10 00:00,normal,35,Main Author
Experiment,,21.07.10 00:14,normal,35,Main Author
Evaluate,,22.07.10 00:00,normal,35,Main Author
Conclude,,22.07.10 00:14,normal,35,Main Author
Submit,,23.07.10 00:00,normal,35,Main Author
Review,,23.07.10 00:14,normal,35,Reviewer
Minor Revision,,24.07.10 00:00,normal,35,Metareviewer
Revise,,24.07.10 00:14,normal,35,Main Author
Submit,,25.07.10 00:00,normal,35,Main Author
Final Decision,,25.07.10 00:14,normal,35,Metareviewer
Identify Problem,,26.07.10 00:00,normal,36,Main Author
Research Related Work,,26.07.10 00:14,normal,36,Main Author
Develop Method,,27.07.10 00:00,normal,36,Main Author
Experiment,,27.07.10 00:14,normal,36,Main Author
Evaluate,,28.07.10 00:00,normal,36,Main Author
Conclude,,28.07.10 00:14,normal,36,Main Author
Submit,,29.07.10 00:00,normal,36,Main Author
Review,,29.07.10 00:14,normal,36,Reviewer
Minor Revision,,30.07.10 00:00,normal,36,Metareviewer
Revise,,30.07.10 00:14,normal,36,Main Author
Submit,,31.07.10 00:00,normal,36,Main Author
Final Decision,,31.07.10 00:14,normal,36,Metareviewer
Identify Problem,,01.08.10 00:00,normal,37,Main Author
Research Related Work,,01.08.10 00:14,normal,37,Main Author
Develop Method,,02.08.10 00:00,normal,37,Student
Experiment,,02.08.10 00:14,normal,37,Main Author
Evaluate,,03.08.10 00:00,normal,37,Main Author
Conclude,,03.08.10 00:14,normal,37,Main Author
Submit,,04.08.10 00:00,normal,37,Main Author
Review,,04.08.10 00:14,normal,37,Reviewer
Minor Revision,,05.08.10 00:00,normal,37,Metareviewer
Revise,,05.08.10 00:14,normal,37,Main Author
Submit,,06.08.10 00:00,normal,37,Main Author
Final Decision,,06.08.10 00:14,normal,37,Metareviewer
Identify Problem,,07.08.10 00:00,normal,38,Main Author
Research Related Work,,07.08.10 00:14,normal,38,Student
Develop Method,,08.08.10 00:00,normal,38,Student
Experiment,,08.08.10 00:14,normal,38,Main Author
Evaluate,,09.08.10 00:00,normal,38,Main Author
Conclude,,09.08.10 00:14,normal,38,Main Author
Submit,,10.08.10 00:00,normal,38,Main Author
Review,,10.08.10 00:14,normal,38,Reviewer
Final Decision,,11.08.10 00:00,normal,38,Metareviewer
Identify Problem,,11.08.10 00:14,normal,39,Main Author
Research Related Work,,12.08.10 00:00,normal,39,Main Author
Develop Method,,12.08.10 00:14,normal,39,Author
Experiment,,13.08.10 00:00,normal,39,Main Author
Evaluate,,13.08.10 00:14,normal,39,Author
Conclude,,14.08.10 00:00,normal,39,Main Author
Submit,,14.08.10 00:14,normal,39,Main Author
Review,,15.08.10 00:00,normal,39,Reviewer
Minor Revision,,15.08.10 00:14,normal,39,Metareviewer
Revise,,16.08.10 00:00,normal,39,Main Author
Submit,,16.08.10 00:14,normal,39,Main Author
Final Decision,,17.08.10 00:00,normal,39,Metareviewer
Identify Problem,,17.08.10 00:14,Rework,40,Main Author
Research Related Work,,18.08.10 00:00,Rework,40,Main Author
Develop Method,,18.08.10 00:14,Rework,40,Main Author
Experiment,,19.08.10 00:00,Rework,40,Main Author
Evaluate,,19.08.10 00:14,Rework,40,Main Author
Conclude,,20.08.10 00:00,Rework,40,Main Author
Submit,,20.08.10 00:14,Rework,40,Main Author
Review,,21.08.10 00:00,Rework,40,Reviewer
Minor Revision,,21.08.10 00:14,Rework,40,Metareviewer
Revise,,22.08.10 00:00,Rework,40,Main Author
Submit,,22.08.10 00:14,Rework,40,Main Author
Final Decision,,23.08.10 00:00,Rework,40,Metareviewer
Submit,,23.08.10 00:14,Rework,40,Main Author
Review,,24.08.10 00:00,Rework,40,Reviewer
Minor Revision,,24.08.10 00:14,Rework,40,Metareviewer
Identify Problem,,25.08.10 00:00,normal,41,Main Author
Research Related Work,,25.08.10 00:14,normal,41,Student
Develop Method,,26.08.10 00:00,normal,41,Author
Experiment,,26.08.10 00:14,normal,41,Main Author
Evaluate,,27.08.10 00:00,normal,41,Main Author
Conclude,,27.08.10 00:14,normal,41,Main Author
Submit,,28.08.10 00:00,normal,41,Main Author
Review,,28.08.10 00:14,normal,41,Reviewer
Minor Revision,,29.08.10 00:00,normal,41,Metareviewer
Revise,,29.08.10 00:14,normal,41,Main Author
Submit,,30.08.10 00:00,normal,41,Main Author
Final Decision,,30.08.10 00:14,normal,41,Metareviewer
Identify Problem,,31.08.10 00:00,normal,42,Main Author
Research Related Work,,31.08.10 00:14,normal,42,Student
Develop Method,,01.09.10 00:00,normal,42,Main Author
Experiment,,01.09.10 00:14,normal,42,Student
Evaluate,,02.09.10 00:00,normal,42,Main Author
Conclude,,02.09.10 00:14,normal,42,Main Author
Submit,,03.09.10 00:00,normal,42,Main Author
Review,,03.09.10 00:14,normal,42,Reviewer
Minor Revision,,04.09.10 00:00,normal,42,Metareviewer
Revise,,04.09.10 00:14,normal,42,Main Author
Submit,,05.09.10 00:00,normal,42,Main Author
Final Decision,,05.09.10 00:14,normal,42,Metareviewer
Identify Problem,,06.09.10 00:00,normal,43,Main Author
Research Related Work,,06.09.10 00:14,normal,43,Student
Develop Method,,07.09.10 00:00,normal,43,Main Author
Experiment,,07.09.10 00:14,normal,43,Student
Evaluate,,08.09.10 00:00,normal,43,Main Author
Conclude,,08.09.10 00:14,normal,43,Main Author
Submit,,09.09.10 00:00,normal,43,Main Author
Review,,09.09.10 00:14,normal,43,Reviewer
Final Decision,,10.09.10 00:00,normal,43,Metareviewer
Identify Problem,,10.09.10 00:14,normal,44,Main Author
Research Related Work,,11.09.10 00:00,normal,44,Main Author
Develop Hypothesis,,11.09.10 00:14,normal,44,Main Author
Experiment,,12.09.10 00:00,normal,44,Main Author
Conduct Study,,12.09.10 00:14,normal,44,Author
Conclude,,13.09.10 00:00,normal,44,Main Author
Submit,,13.09.10 00:14,normal,44,Main Author
Review,,14.09.10 00:00,normal,44,Reviewer
Minor Revision,,14.09.10 00:14,normal,44,Metareviewer
Revise,,15.09.10 00:00,normal,44,Main Author
Submit,,15.09.10 00:14,normal,44,Main Author
Final Decision,,16.09.10 00:00,normal,44,Metareviewer
Identify Problem,,16.09.10 00:14,normal,45,Main Author
Research Related Work,,17.09.10 00:00,normal,45,Student
