concept:name,timestamp,time:timestamp,case:label,case:concept:name,org:resource
Activity S,,01.01.10 01:06,normal,5,Keven
Activity B,,01.01.10 01:07,normal,5,Hoyt
Activity A,,01.01.10 01:09,normal,6,Steve
Activity C,,01.01.10 01:10,normal,6,Hannah
Activity D,,01.01.10 01:12,normal,6,Hugo
Activity E,,01.01.10 01:13,normal,6,Brant
Activity G,,01.01.10 01:14,normal,6,Alpha
Activity F,,01.01.10 01:16,normal,6,Jimmy
Activity J,,01.01.10 01:17,normal,6,Tiffiny
Activity K,,01.01.10 01:19,normal,6,Sherell
Activity B,,01.01.10 01:20,normal,6,Alyce
Activity A,,01.01.10 01:22,Rework,7,Ronald
Activity AI,,01.01.10 01:23,Rework,7,Pam
Activity AP,,01.01.10 01:24,Rework,7,Chan
Activity AQ,,01.01.10 01:26,Rework,7,Jamika
Activity AR,,01.01.10 01:27,Rework,7,Lucy
Activity AS,,01.01.10 01:29,Rework,7,Josef
Activity AJ,,01.01.10 01:30,Rework,7,Donald
Activity B,,01.01.10 01:32,Rework,7,Alyce
Activity AJ,,01.01.10 01:33,Rework,7,Donald
Activity B,,01.01.10 01:35,Rework,7,Alyce
Activity A,,01.01.10 01:36,normal,8,Doretta
Activity C,,01.01.10 01:37,normal,8,Hannah
Activity D,,01.01.10 01:39,normal,8,Hugo
Activity E,,01.01.10 01:40,normal,8,Lannie
Activity H,,01.01.10 01:42,normal,8,Josef
Activity F,,01.01.10 01:43,normal,8,Sandra
Activity J,,01.01.10 01:45,normal,8,Tiffiny
Activity K,,01.01.10 01:46,normal,8,Ryan
Activity B,,01.01.10 01:48,normal,8,Alyce
Activity A,,01.01.10 01:49,normal,9,Micheline
Activity L,,01.01.10 01:50,normal,9,Howard
Activity N,,01.01.10 01:52,normal,9,Ryan
Activity M,,01.01.10 01:53,normal,9,Steve
Activity R,,01.01.10 01:55,normal,9,Melany
Activity V,,01.01.10 01:56,normal,9,Jimmy
Activity S,,01.01.10 01:58,normal,9,Sonia
Activity B,,01.01.10 01:59,normal,9,Alyce
Activity A,,01.01.10 02:00,Late,10,Micheline
Activity L,,01.01.10 02:02,Late,10,Donald
Activity P,,01.01.10 02:03,Late,10,Deloras
Activity R,,01.01.10 02:05,Late,10,Joe
Activity AC,,01.01.10 02:06,Late,10,Roseanne
Activity AF,,01.01.10 02:08,Late,10,Gema
Activity AD,,01.01.10 02:09,Late,10,Ling
Activity Q,,01.01.10 02:11,Late,10,Donald
Activity M,,01.01.10 02:12,Late,10,Howard
Activity S,,01.01.10 02:13,Late,10,Jack
Activity B,,01.01.10 02:15,Late,10,Alyce
Activity A,,01.01.10 02:16,normal,11,Ronald
Activity AI,,01.01.10 02:18,normal,11,Lisa
Activity AL,,01.01.10 02:19,normal,11,Rossana
Activity AM,,01.01.10 02:21,normal,11,Marilyn
Activity AN,,01.01.10 02:22,normal,11,Vickie
Activity AO,,01.01.10 02:24,normal,11,Evelin
Activity AJ,,01.01.10 02:25,normal,11,Charles
Activity B,,01.01.10 02:26,normal,11,Brant
Activity A,,01.01.10 02:28,normal,12,Velda
Activity AI,,01.01.10 02:29,normal,12,Pam
Activity AP,,01.01.10 02:31,normal,12,Chan
Activity AQ,,01.01.10 02:32,normal,12,Jamika
Activity AR,,01.01.10 02:34,normal,12,Lucy
Activity AS,,01.01.10 02:35,normal,12,Clayton
Activity AJ,,01.01.10 02:36,normal,12,Ling
Activity B,,01.01.10 02:38,normal,12,Brant
Activity A,,01.01.10 02:39,normal,13,Amanda
Activity C,,01.01.10 02:41,normal,13,Hannah
Activity D,,01.01.10 02:42,normal,13,Hugo
Activity E,,01.01.10 02:44,normal,13,Lannie
Activity H,,01.01.10 02:45,normal,13,Keven
Activity F,,01.01.10 02:47,normal,13,Jimmy
Activity J,,01.01.10 02:48,normal,13,Ryan
Activity K,,01.01.10 02:49,normal,13,Tiffiny
Activity B,,01.01.10 02:51,normal,13,Alyce
Activity A,,01.01.10 02:52,normal,14,Steve
Activity C,,01.01.10 02:54,normal,14,Hannah
Activity D,,01.01.10 02:55,normal,14,Hugo
Activity E,,01.01.10 02:57,normal,14,Keven
Activity G,,01.01.10 02:58,normal,14,Issac
Activity F,,01.01.10 03:00,normal,14,Jimmy
Activity J,,01.01.10 03:01,normal,14,Tiffiny
Activity K,,01.01.10 03:02,normal,14,Ryan
Activity B,,01.01.10 03:04,normal,14,Alyce
Activity A,,01.01.10 03:05,Attribute,15,Junior
Activity C,,01.01.10 03:07,Attribute,15,Hannah
Activity D,,01.01.10 03:08,Attribute,15,Hugo
Activity E,,01.01.10 03:10,Attribute,15,Lannie
Activity H,,01.01.10 03:11,Attribute,15,Josef
Activity F,,01.01.10 03:12,Attribute,15,Doretta
Activity J,,01.01.10 03:14,Attribute,15,James
Activity K,,01.01.10 03:15,Attribute,15,Ryan
Activity B,,01.01.10 03:17,Attribute,15,Alyce
Activity A,,01.01.10 03:18,normal,16,Steve
Activity C,,01.01.10 03:20,normal,16,Hannah
Activity D,,01.01.10 03:21,normal,16,Hugo
Activity E,,01.01.10 03:23,normal,16,Lannie
Activity H,,01.01.10 03:24,normal,16,Josef
Activity F,,01.01.10 03:25,normal,16,Jimmy
Activity J,,01.01.10 03:27,normal,16,Tiffiny
Activity K,,01.01.10 03:28,normal,16,Issac
Activity B,,01.01.10 03:30,normal,16,Alyce
Activity A,,01.01.10 03:31,normal,17,Ronald
Activity AI,,01.01.10 03:33,normal,17,Hannah
Activity AP,,01.01.10 03:34,normal,17,Chan
Activity AQ,,01.01.10 03:36,normal,17,Jamika
Activity AR,,01.01.10 03:37,normal,17,Donald
Activity AS,,01.01.10 03:38,normal,17,Clayton
Activity AJ,,01.01.10 03:40,normal,17,Charles
Activity B,,01.01.10 03:41,normal,17,Brant
Activity A,,01.01.10 03:43,normal,18,Ronald
Activity AI,,01.01.10 03:44,normal,18,Sharee
Activity AL,,01.01.10 03:46,normal,18,Joe
Activity AM,,01.01.10 03:47,normal,18,Marilyn
Activity AN,,01.01.10 03:48,normal,18,Vickie
Activity AO,,01.01.10 03:50,normal,18,Evelin
Activity AJ,,01.01.10 03:51,normal,18,Hoyt
Activity B,,01.01.10 03:53,normal,18,Micheline
Activity A,,01.01.10 03:54,Early,19,Steve
Activity E,,01.01.10 03:56,Early,19,Lannie
Activity C,,01.01.10 03:57,Early,19,Hannah
Activity D,,01.01.10 03:59,Early,19,Hugo
Activity H,,01.01.10 04:00,Early,19,Josef
Activity F,,01.01.10 04:01,Early,19,Jimmy
Activity J,,01.01.10 04:03,Early,19,Ryan
Activity K,,01.01.10 04:04,Early,19,Deloras
Activity B,,01.01.10 04:06,Early,19,Alyce
Activity A,,01.01.10 04:07,normal,20,Ronald
Activity AI,,01.01.10 04:09,normal,20,Sharee
Activity AL,,01.01.10 04:10,normal,20,Rossana
Activity AM,,01.01.10 04:12,normal,20,Marilyn
Activity AN,,01.01.10 04:13,normal,20,Vickie
Activity AO,,01.01.10 04:14,normal,20,Evelin
Activity AJ,,01.01.10 04:16,normal,20,Ling
Activity B,,01.01.10 04:17,normal,20,Micheline
Activity A,,01.01.10 04:19,SkipSequence,21,Steve
Activity C,,01.01.10 04:20,SkipSequence,21,Hannah
Activity D,,01.01.10 04:22,SkipSequence,21,Hugo
Activity E,,01.01.10 04:23,SkipSequence,21,Howard
Activity J,,01.01.10 04:24,SkipSequence,21,Tiffiny
Activity K,,01.01.10 04:26,SkipSequence,21,Ryan
Activity B,,01.01.10 04:27,SkipSequence,21,Alyce
Activity A,,01.01.10 04:29,SkipSequence,22,Velda
Activity AP,,01.01.10 04:30,SkipSequence,22,Chan
Activity AQ,,01.01.10 04:32,SkipSequence,22,Jamika
Activity AR,,01.01.10 04:33,SkipSequence,22,Lucy
Activity AS,,01.01.10 04:35,SkipSequence,22,Clayton
Activity AJ,,01.01.10 04:36,SkipSequence,22,Vickie
Activity B,,01.01.10 04:37,SkipSequence,22,Micheline
Activity A,,01.01.10 04:39,normal,23,Velda
Activity AI,,01.01.10 04:40,normal,23,Sharee
Activity AL,,01.01.10 04:42,normal,23,Rossana
Activity AM,,01.01.10 04:43,normal,23,Shandi
Activity AN,,01.01.10 04:45,normal,23,Vickie
Activity AO,,01.01.10 04:46,normal,23,Jack
Activity AJ,,01.01.10 04:48,normal,23,Ling
Activity B,,01.01.10 04:49,normal,23,Brant
Activity A,,01.01.10 04:50,normal,24,Micheline
Activity L,,01.01.10 04:52,normal,24,Howard
Activity N,,01.01.10 04:53,normal,24,Issac
Activity M,,01.01.10 04:55,normal,24,Steve
Activity R,,01.01.10 04:56,normal,24,Emily
Activity T,,01.01.10 04:58,normal,24,Sonia
Activity U,,01.01.10 04:59,normal,24,Alyce
Activity S,,01.01.10 05:00,normal,24,Steve
Activity B,,01.01.10 05:02,normal,24,Alpha
Activity A,,01.01.10 05:03,normal,25,Velda
Activity AI,,01.01.10 05:05,normal,25,Sharee
Activity AL,,01.01.10 05:06,normal,25,Rossana
Activity AM,,01.01.10 05:08,normal,25,Marilyn
Activity AN,,01.01.10 05:09,normal,25,Vickie
Activity AO,,01.01.10 05:11,normal,25,Evelin
Activity AJ,,01.01.10 05:12,normal,25,Ling
Activity B,,01.01.10 05:13,normal,25,Brant
Activity AI,,01.01.10 05:15,SkipSequence,26,Wilton
Activity AK,,01.01.10 05:16,SkipSequence,26,Jamika
Activity AJ,,01.01.10 05:18,SkipSequence,26,Hoyt
Activity B,,01.01.10 05:19,SkipSequence,26,Micheline
Activity A,,01.01.10 05:21,normal,27,Micheline
Activity L,,01.01.10 05:22,normal,27,Sandra
Activity O,,01.01.10 05:24,normal,27,Jamika
Activity M,,01.01.10 05:25,normal,27,Howard
Activity R,,01.01.10 05:26,normal,27,Melany
Activity V,,01.01.10 05:28,normal,27,Hannah
Activity S,,01.01.10 05:29,normal,27,James
Activity B,,01.01.10 05:31,normal,27,Brant
Activity A,,01.01.10 05:32,normal,28,Velda
Activity AI,,01.01.10 05:34,normal,28,Wilton
Activity AK,,01.01.10 05:35,normal,28,Jamika
Activity AJ,,01.01.10 05:36,normal,28,Ling
Activity B,,01.01.10 05:38,normal,28,Micheline
Random activity 32,,01.01.10 05:39,Insert,29,Random user 60
Activity A,,01.01.10 05:41,Insert,29,Ronald
Random activity 15,,01.01.10 05:42,Insert,29,Random user 22
Activity AI,,01.01.10 05:44,Insert,29,Pam
Activity AP,,01.01.10 05:45,Insert,29,Chan
Activity AQ,,01.01.10 05:47,Insert,29,Jamika
Activity AR,,01.01.10 05:48,Insert,29,Lucy
Activity AS,,01.01.10 05:49,Insert,29,Clayton
Activity AJ,,01.01.10 05:51,Insert,29,Vickie
Activity B,,01.01.10 05:52,Insert,29,Micheline
Activity A,,01.01.10 05:54,SkipSequence,30,Ronald
Activity AI,,01.01.10 05:55,SkipSequence,30,Pam
Activity AP,,01.01.10 05:57,SkipSequence,30,Chan
Activity AS,,01.01.10 05:58,SkipSequence,30,Anna
Activity AJ,,01.01.10 06:00,SkipSequence,30,Hoyt
Activity B,,01.01.10 06:01,SkipSequence,30,Micheline
Activity A,,01.01.10 06:02,Late,31,Velda
Activity AI,,01.01.10 06:04,Late,31,Pam
Activity AP,,01.01.10 06:05,Late,31,Chan
Activity AR,,01.01.10 06:07,Late,31,Jack
Activity AS,,01.01.10 06:08,Late,31,Anna
Activity AJ,,01.01.10 06:10,Late,31,Ling
Activity AQ,,01.01.10 06:11,Late,31,Jamika
Activity B,,01.01.10 06:12,Late,31,Micheline
Activity A,,01.01.10 06:14,normal,32,Amanda
Activity C,,01.01.10 06:15,normal,32,Hannah
Activity D,,01.01.10 06:17,normal,32,Hugo
Activity E,,01.01.10 06:18,normal,32,Lannie
Activity H,,01.01.10 06:20,normal,32,Josef
Activity F,,01.01.10 06:21,normal,32,Sandra
Activity J,,01.01.10 06:23,normal,32,Grayce
Activity K,,01.01.10 06:24,normal,32,Ryan
Activity B,,01.01.10 06:25,normal,32,Alyce
Activity A,,01.01.10 06:27,normal,33,Micheline
Activity L,,01.01.10 06:28,normal,33,Sandra
Activity O,,01.01.10 06:30,normal,33,Jamika
Activity M,,01.01.10 06:31,normal,33,Howard
Activity R,,01.01.10 06:33,normal,33,Lannie
Activity W,,01.01.10 06:34,normal,33,Hassie
Activity AA,,01.01.10 06:36,normal,33,Ryan
Activity X,,01.01.10 06:37,normal,33,Ryan
Activity S,,01.01.10 06:38,normal,33,Sharee
Activity B,,01.01.10 06:40,normal,33,Brant
Activity A,,01.01.10 06:41,normal,34,Steve
Activity C,,01.01.10 06:43,normal,34,Hannah
Activity D,,01.01.10 06:44,normal,34,Hugo
Activity E,,01.01.10 06:46,normal,34,Howard
Activity I,,01.01.10 06:47,normal,34,Doretta
Activity F,,01.01.10 06:48,normal,34,Sandra
Activity J,,01.01.10 06:50,normal,34,Ryan
Activity K,,01.01.10 06:51,normal,34,Deloras
Activity B,,01.01.10 06:53,normal,34,Alyce
Activity A,,01.01.10 06:54,normal,35,Velda
Activity AI,,01.01.10 06:56,normal,35,Hannah
Activity AP,,01.01.10 06:57,normal,35,Chan
Activity AQ,,01.01.10 06:59,normal,35,Jamika
Activity AR,,01.01.10 07:00,normal,35,Lucy
Activity AS,,01.01.10 07:01,normal,35,Clayton
Activity AJ,,01.01.10 07:03,normal,35,Hoyt
Activity B,,01.01.10 07:04,normal,35,Micheline
Activity A,,01.01.10 07:06,normal,36,Amanda
Activity C,,01.01.10 07:07,normal,36,Hannah
Activity D,,01.01.10 07:09,normal,36,Hugo
Activity E,,01.01.10 07:10,normal,36,Lannie
Activity H,,01.01.10 07:12,normal,36,Josef
Activity F,,01.01.10 07:13,normal,36,Sandra
Activity J,,01.01.10 07:14,normal,36,Ryan
Activity K,,01.01.10 07:16,normal,36,Deloras
Activity B,,01.01.10 07:17,normal,36,Alyce
Activity A,,01.01.10 07:19,Early,37,Velda
Activity AI,,01.01.10 07:20,Early,37,Lisa
Activity AL,,01.01.10 07:22,Early,37,Rossana
Activity AM,,01.01.10 07:23,Early,37,Marilyn
Activity AO,,01.01.10 07:24,Early,37,Evelin
Activity AJ,,01.01.10 07:26,Early,37,Ling
Activity AN,,01.01.10 07:27,Early,37,Vickie
Activity B,,01.01.10 07:29,Early,37,Brant
Activity A,,01.01.10 07:30,normal,38,Steve
Activity C,,01.01.10 07:32,normal,38,Hannah
Activity D,,01.01.10 07:33,normal,38,Hugo
Activity E,,01.01.10 07:35,normal,38,Howard
Activity I,,01.01.10 07:36,normal,38,Johnny
Activity F,,01.01.10 07:37,normal,38,Ronald
Activity J,,01.01.10 07:39,normal,38,Tiffiny
Activity K,,01.01.10 07:40,normal,38,Ryan
Activity B,,01.01.10 07:42,normal,38,Alyce
Activity A,,01.01.10 07:43,normal,39,Amanda
Activity C,,01.01.10 07:45,normal,39,Hannah
Activity D,,01.01.10 07:46,normal,39,Hugo
Activity E,,01.01.10 07:48,normal,39,Lannie
Activity H,,01.01.10 07:49,normal,39,James
Activity F,,01.01.10 07:50,normal,39,Jimmy
Activity J,,01.01.10 07:52,normal,39,Ryan
Activity K,,01.01.10 07:53,normal,39,Deloras
Activity B,,01.01.10 07:55,normal,39,Alyce
Activity A,,01.01.10 07:56,normal,40,Amanda
Activity C,,01.01.10 07:58,normal,40,Hannah
Activity D,,01.01.10 07:59,normal,40,Hugo
Activity E,,01.01.10 08:00,normal,40,Keven
Activity G,,01.01.10 08:02,normal,40,Issac
Activity F,,01.01.10 08:03,normal,40,Ronald
Activity J,,01.01.10 08:05,normal,40,Tiffiny
Activity K,,01.01.10 08:06,normal,40,Sherell
Activity B,,01.01.10 08:08,normal,40,Alyce
Activity A,,01.01.10 08:09,normal,41,Doretta
Activity C,,01.01.10 08:11,normal,41,Hannah
Activity D,,01.01.10 08:12,normal,41,Hugo
Activity E,,01.01.10 08:13,normal,41,Lannie
Activity H,,01.01.10 08:15,normal,41,Keven
Activity F,,01.01.10 08:16,normal,41,Ronald
Activity J,,01.01.10 08:18,normal,41,Tiffiny
Activity K,,01.01.10 08:19,normal,41,Ryan
Activity B,,01.01.10 08:21,normal,41,Alyce
Activity A,,01.01.10 08:22,normal,42,Velda
Activity AI,,01.01.10 08:24,normal,42,Sandra
Activity AP,,01.01.10 08:25,normal,42,Chan
Activity AQ,,01.01.10 08:26,normal,42,Jamika
Activity AR,,01.01.10 08:28,normal,42,Donald
Activity AS,,01.01.10 08:29,normal,42,Josef
Activity AJ,,01.01.10 08:31,normal,42,Hoyt
Activity B,,01.01.10 08:32,normal,42,Micheline
Activity A,,01.01.10 08:34,normal,43,Doretta
Activity C,,01.01.10 08:35,normal,43,Hannah
Activity D,,01.01.10 08:36,normal,43,Hugo
Activity E,,01.01.10 08:38,normal,43,Howard
Activity I,,01.01.10 08:39,normal,43,Doretta
Activity F,,01.01.10 08:41,normal,43,Ronald
Activity J,,01.01.10 08:42,normal,43,Tiffiny
Activity K,,01.01.10 08:44,normal,43,Ryan
Activity B,,01.01.10 08:45,normal,43,Alyce
Random activity 28,,01.01.10 08:47,Insert,44,Random user 32
Activity A,,01.01.10 08:48,Insert,44,Ronald
Activity AI,,01.01.10 08:49,Insert,44,Pam
Activity AP,,01.01.10 08:51,Insert,44,Chan
Activity AQ,,01.01.10 08:52,Insert,44,Jamika
Activity AR,,01.01.10 08:54,Insert,44,Lucy
Activity AS,,01.01.10 08:55,Insert,44,Anna
Random activity 21,,01.01.10 08:57,Insert,44,Random user 42
Activity AJ,,01.01.10 08:58,Insert,44,Donald
Activity B,,01.01.10 09:00,Insert,44,Alyce
Activity A,,01.01.10 09:01,Attribute,45,Roseanne
Activity L,,01.01.10 09:02,Attribute,45,Donald
Activity P,,01.01.10 09:04,Attribute,45,Deloras
Activity Q,,01.01.10 09:05,Attribute,45,Donald
Activity M,,01.01.10 09:07,Attribute,45,Howard
Activity R,,01.01.10 09:08,Attribute,45,Paul
Activity V,,01.01.10 09:10,Attribute,45,Steve
Activity S,,01.01.10 09:11,Attribute,45,Keven
Activity B,,01.01.10 09:12,Attribute,45,Hoyt
Activity A,,01.01.10 09:14,SkipSequence,46,Micheline
Activity L,,01.01.10 09:15,SkipSequence,46,Howard
Activity R,,01.01.10 09:17,SkipSequence,46,Melany
Activity V,,01.01.10 09:18,SkipSequence,46,Jimmy
Activity S,,01.01.10 09:20,SkipSequence,46,Shandi
Activity B,,01.01.10 09:21,SkipSequence,46,Alpha
Activity A,,01.01.10 09:23,normal,47,Ronald
Activity AI,,01.01.10 09:24,normal,47,Sharee
Activity AL,,01.01.10 09:25,normal,47,Joe
Activity AM,,01.01.10 09:27,normal,47,Marilyn
Activity AN,,01.01.10 09:28,normal,47,Vickie
Activity AO,,01.01.10 09:30,normal,47,Jack
Activity AJ,,01.01.10 09:31,normal,47,Ling
Activity B,,01.01.10 09:33,normal,47,Brant
Activity A,,01.01.10 09:34,normal,48,Velda
Activity AI,,01.01.10 09:36,normal,48,Lisa
Activity AL,,01.01.10 09:37,normal,48,Rossana
Activity AM,,01.01.10 09:38,normal,48,Marilyn
Activity AN,,01.01.10 09:40,normal,48,Vickie
Activity AO,,01.01.10 09:41,normal,48,Jack
Activity AJ,,01.01.10 09:43,normal,48,Ling
Activity B,,01.01.10 09:44,normal,48,Micheline
Activity A,,01.01.10 09:46,normal,49,Steve
Activity C,,01.01.10 09:47,normal,49,Hannah
Activity D,,01.01.10 09:48,normal,49,Hugo
Activity E,,01.01.10 09:50,normal,49,Lannie
Activity H,,01.01.10 09:51,normal,49,Deloras
Activity F,,01.01.10 09:53,normal,49,Sandra
Activity J,,01.01.10 09:54,normal,49,Tiffiny
Activity K,,01.01.10 09:56,normal,49,Ryan
Activity B,,01.01.10 09:57,normal,49,Alyce
Activity A,,01.01.10 09:59,normal,50,Velda
Activity AI,,01.01.10 10:00,normal,50,Pam
Activity AP,,01.01.10 10:01,normal,50,Chan
Activity AQ,,01.01.10 10:03,normal,50,Jamika
Activity AR,,01.01.10 10:04,normal,50,Lucy
Activity AS,,01.01.10 10:06,normal,50,Clayton
Activity AJ,,01.01.10 10:07,normal,50,Ling
Activity B,,01.01.10 10:09,normal,50,Brant
Activity A,,01.01.10 10:10,normal,51,Velda
Activity AI,,01.01.10 10:12,normal,51,Pam
Activity AP,,01.01.10 10:13,normal,51,Chan
Activity AQ,,01.01.10 10:14,normal,51,Jamika
Activity AR,,01.01.10 10:16,normal,51,Donald
Activity AS,,01.01.10 10:17,normal,51,Anna
Activity AJ,,01.01.10 10:19,normal,51,Hoyt
Activity B,,01.01.10 10:20,normal,51,Micheline
Activity A,,01.01.10 10:22,normal,52,Amanda
Activity C,,01.01.10 10:23,normal,52,Hannah
Activity D,,01.01.10 10:24,normal,52,Hugo
Activity E,,01.01.10 10:26,normal,52,Lannie
Activity H,,01.01.10 10:27,normal,52,Josef
Activity F,,01.01.10 10:29,normal,52,Ronald
Activity J,,01.01.10 10:30,normal,52,Tiffiny
Activity K,,01.01.10 10:32,normal,52,Ryan
Activity B,,01.01.10 10:33,normal,52,Alyce
Activity A,,01.01.10 10:35,Late,53,Velda
Activity AJ,,01.01.10 10:36,Late,53,Ling
Activity AI,,01.01.10 10:37,Late,53,Wilton
Activity AK,,01.01.10 10:39,Late,53,Charles
Activity B,,01.01.10 10:40,Late,53,Micheline
Activity A,,01.01.10 10:42,Attribute,54,Steve
Activity C,,01.01.10 10:43,Attribute,54,Hannah
Activity D,,01.01.10 10:45,Attribute,54,Hugo
Activity E,,01.01.10 10:46,Attribute,54,Howard
Activity I,,01.01.10 10:48,Attribute,54,Sandra
Activity F,,01.01.10 10:49,Attribute,54,Ronald
Activity J,,01.01.10 10:50,Attribute,54,Tiffiny
Activity K,,01.01.10 10:52,Attribute,54,Lucy
Activity B,,01.01.10 10:53,Attribute,54,Alyce
Activity A,,01.01.10 10:55,normal,55,Steve
Activity C,,01.01.10 10:56,normal,55,Hannah
Activity D,,01.01.10 10:58,normal,55,Hugo
Activity E,,01.01.10 10:59,normal,55,Brant
Activity G,,01.01.10 11:00,normal,55,Issac
Activity F,,01.01.10 11:02,normal,55,Ronald
Activity J,,01.01.10 11:03,normal,55,Tiffiny
Activity K,,01.01.10 11:05,normal,55,Ryan
Activity B,,01.01.10 11:06,normal,55,Alyce
Activity A,,01.01.10 11:08,normal,56,Ronald
Activity AI,,01.01.10 11:09,normal,56,Hannah
Activity AP,,01.01.10 11:11,normal,56,Chan
Activity AQ,,01.01.10 11:12,normal,56,Jamika
Activity AR,,01.01.10 11:13,normal,56,Donald
Activity AS,,01.01.10 11:15,normal,56,Clayton
Activity AJ,,01.01.10 11:16,normal,56,Vickie
Activity B,,01.01.10 11:18,normal,56,Doretta
Activity E,,01.01.10 11:19,Early,57,Lannie
Activity A,,01.01.10 11:21,Early,57,Steve
Activity C,,01.01.10 11:22,Early,57,Hannah
Activity D,,01.01.10 11:24,Early,57,Hugo
Activity H,,01.01.10 11:25,Early,57,James
Activity F,,01.01.10 11:26,Early,57,Ronald
Activity J,,01.01.10 11:28,Early,57,Tiffiny
Activity K,,01.01.10 11:29,Early,57,Ryan
Activity B,,01.01.10 11:31,Early,57,Alyce
Activity A,,01.01.10 11:32,normal,58,Velda
Activity AI,,01.01.10 11:34,normal,58,Sandra
Activity AP,,01.01.10 11:35,normal,58,Chan
Activity AQ,,01.01.10 11:36,normal,58,Jamika
Activity AR,,01.01.10 11:38,normal,58,Lucy
Activity AS,,01.01.10 11:39,normal,58,Josef
Activity AJ,,01.01.10 11:41,normal,58,Hoyt
Activity B,,01.01.10 11:42,normal,58,Doretta
Activity A,,01.01.10 11:44,normal,59,Velda
Activity AI,,01.01.10 11:45,normal,59,Pam
Activity AP,,01.01.10 11:47,normal,59,Chan
Activity AQ,,01.01.10 11:48,normal,59,Jamika
Activity AR,,01.01.10 11:49,normal,59,Jack
Activity AS,,01.01.10 11:51,normal,59,Clayton
Activity AJ,,01.01.10 11:52,normal,59,Hoyt
Activity B,,01.01.10 11:54,normal,59,Doretta
Activity A,,01.01.10 11:55,SkipSequence,60,Velda
Activity AI,,01.01.10 11:57,SkipSequence,60,Hannah
Activity AP,,01.01.10 11:58,SkipSequence,60,Chan
Activity AQ,,01.01.10 12:00,SkipSequence,60,Jamika
Activity AJ,,01.01.10 12:01,SkipSequence,60,Vickie
Activity B,,01.01.10 12:02,SkipSequence,60,Micheline
Activity A,,01.01.10 12:04,normal,61,Micheline
Activity L,,01.01.10 12:05,normal,61,Howard
Activity N,,01.01.10 12:07,normal,61,Issac
Activity M,,01.01.10 12:08,normal,61,Evelin
Activity R,,01.01.10 12:10,normal,61,Melany
Activity V,,01.01.10 12:11,normal,61,Clayton
Activity S,,01.01.10 12:12,normal,61,Lourdes
Activity B,,01.01.10 12:14,normal,61,Brant
Activity A,,01.01.10 12:15,normal,62,Velda
Activity AI,,01.01.10 12:17,normal,62,Lisa
Activity AL,,01.01.10 12:18,normal,62,Rossana
Activity AM,,01.01.10 12:20,normal,62,Marilyn
Activity AN,,01.01.10 12:21,normal,62,Vickie
Activity AO,,01.01.10 12:23,normal,62,Jack
Activity AJ,,01.01.10 12:24,normal,62,Ling
Activity B,,01.01.10 12:25,normal,62,Micheline
Activity A,,01.01.10 12:27,normal,63,Steve
Activity C,,01.01.10 12:28,normal,63,Hannah
Activity D,,01.01.10 12:30,normal,63,Hugo
