concept:name,timestamp,time:timestamp,case:label,case:concept:name,org:resource
Activity B,,01.01.10 03:51,normal,14,Sherell
Activity A,,01.01.10 03:53,Attribute,15,Sandra
Activity Q,,01.01.10 03:54,Attribute,15,Ling
Activity R,,01.01.10 03:56,Attribute,15,Howard
Activity S,,01.01.10 03:57,Attribute,15,Sandra
Activity T,,01.01.10 03:59,Attribute,15,Howard
Activity U,,01.01.10 04:00,Attribute,15,Shandi
Activity V,,01.01.10 04:01,Attribute,15,Frances
Activity Y,,01.01.10 04:03,Attribute,15,Shandi
Activity W,,01.01.10 04:04,Attribute,15,Brian
Activity B,,01.01.10 04:06,Attribute,15,Alyce
Activity A,,01.01.10 04:07,Insert,16,Doretta
Activity AB,,01.01.10 04:09,Insert,16,Tiffiny
Random activity 3,,01.01.10 04:10,Insert,16,Random user 21
Activity AD,,01.01.10 04:12,Insert,16,Hugo
Random activity 18,,01.01.10 04:13,Insert,16,Random user 25
Activity AC,,01.01.10 04:14,Insert,16,Brant
Activity AG,,01.01.10 04:16,Insert,16,Amanda
Activity AI,,01.01.10 04:17,Insert,16,Issac
Activity AH,,01.01.10 04:19,Insert,16,Earl
Activity AL,,01.01.10 04:20,Insert,16,Della
Activity AN,,01.01.10 04:22,Insert,16,Johnny
Activity AM,,01.01.10 04:23,Insert,16,Brian
Activity AP,,01.01.10 04:24,Insert,16,Gema
Activity B,,01.01.10 04:26,Insert,16,Shandi
Activity A,,01.01.10 04:27,normal,17,Sharee
Activity C,,01.01.10 04:29,normal,17,Roseanne
Activity D,,01.01.10 04:30,normal,17,Alpha
Activity E,,01.01.10 04:32,normal,17,Josef
Activity H,,01.01.10 04:33,normal,17,Lourdes
Activity F,,01.01.10 04:35,normal,17,Brian
Activity I,,01.01.10 04:36,normal,17,Lisa
Activity O,,01.01.10 04:37,normal,17,Wilton
Activity P,,01.01.10 04:39,normal,17,Wilton
Activity J,,01.01.10 04:40,normal,17,Alyce
Activity B,,01.01.10 04:42,normal,17,Della
Activity A,,01.01.10 04:43,normal,18,Keven
Activity C,,01.01.10 04:45,normal,18,Roseanne
Activity D,,01.01.10 04:46,normal,18,Alpha
Activity E,,01.01.10 04:48,normal,18,Brian
Activity G,,01.01.10 04:49,normal,18,Sandra
Activity F,,01.01.10 04:50,normal,18,Brian
Activity I,,01.01.10 04:52,normal,18,Wilton
Activity M,,01.01.10 04:53,normal,18,Hannah
Activity N,,01.01.10 04:55,normal,18,Ronald
Activity J,,01.01.10 04:56,normal,18,Sherlene
Activity B,,01.01.10 04:58,normal,18,Sherell
Activity A,,01.01.10 04:59,normal,19,Amanda
Activity AB,,01.01.10 05:00,normal,19,Josef
Activity AE,,01.01.10 05:02,normal,19,Sherlene
Activity AC,,01.01.10 05:03,normal,19,Brant
Activity AG,,01.01.10 05:05,normal,19,Amanda
Activity AI,,01.01.10 05:06,normal,19,Carmella
Activity AH,,01.01.10 05:08,normal,19,Seth
Activity AL,,01.01.10 05:09,normal,19,Ronald
Activity AO,,01.01.10 05:11,normal,19,Ronald
Activity AM,,01.01.10 05:12,normal,19,Steve
Activity AP,,01.01.10 05:13,normal,19,Deloras
Activity B,,01.01.10 05:15,normal,19,Della
Activity A,,01.01.10 05:16,Late,20,Johnny
Activity E,,01.01.10 05:18,Late,20,Brian
Activity G,,01.01.10 05:19,Late,20,Sandra
Activity C,,01.01.10 05:21,Late,20,Roseanne
Activity D,,01.01.10 05:22,Late,20,Alpha
Activity F,,01.01.10 05:24,Late,20,Brian
Activity I,,01.01.10 05:25,Late,20,Wilton
Activity O,,01.01.10 05:26,Late,20,Rossana
Activity P,,01.01.10 05:28,Late,20,Wilton
Activity J,,01.01.10 05:29,Late,20,Sherlene
Activity B,,01.01.10 05:31,Late,20,Sherell
Activity A,,01.01.10 05:32,normal,21,Sherlene
Activity AB,,01.01.10 05:34,normal,21,Tiffiny
Activity AD,,01.01.10 05:35,normal,21,Hugo
Activity AC,,01.01.10 05:36,normal,21,Brant
Activity AG,,01.01.10 05:38,normal,21,Maryellen
Activity AI,,01.01.10 05:39,normal,21,Keven
Activity AH,,01.01.10 05:41,normal,21,Jamika
Activity AL,,01.01.10 05:42,normal,21,Ronald
Activity AO,,01.01.10 05:44,normal,21,Tiffiny
Activity AM,,01.01.10 05:45,normal,21,Paul
Activity AP,,01.01.10 05:47,normal,21,Sharee
Activity B,,01.01.10 05:48,normal,21,Della
Activity A,,01.01.10 05:49,normal,22,Sherlene
Activity AB,,01.01.10 05:51,normal,22,Junior
Activity AF,,01.01.10 05:52,normal,22,Steve
Activity AC,,01.01.10 05:54,normal,22,Brant
Activity AG,,01.01.10 05:55,normal,22,Ling
Activity AI,,01.01.10 05:57,normal,22,Amanda
Activity AH,,01.01.10 05:58,normal,22,Doretta
Activity AL,,01.01.10 06:00,normal,22,Deloras
Activity AN,,01.01.10 06:01,normal,22,Lourdes
Activity AM,,01.01.10 06:02,normal,22,Paul
Activity AP,,01.01.10 06:04,normal,22,Alpha
Activity B,,01.01.10 06:05,normal,22,Brian
Activity A,,01.01.10 06:07,Insert,23,Sherlene
Random activity 28,,01.01.10 06:08,Insert,23,Random user 57
Activity AB,,01.01.10 06:10,Insert,23,Brant
Activity AF,,01.01.10 06:11,Insert,23,Steve
Activity AC,,01.01.10 06:12,Insert,23,Brant
Activity AG,,01.01.10 06:14,Insert,23,Lucy
Activity AI,,01.01.10 06:15,Insert,23,Amanda
Activity AH,,01.01.10 06:17,Insert,23,Doretta
Activity AL,,01.01.10 06:18,Insert,23,Earl
Activity AN,,01.01.10 06:20,Insert,23,Jack
Activity AM,,01.01.10 06:21,Insert,23,Howard
Activity AP,,01.01.10 06:23,Insert,23,Jimmy
Activity B,,01.01.10 06:24,Insert,23,Keven
Activity A,,01.01.10 06:25,normal,24,Johnny
Activity C,,01.01.10 06:27,normal,24,Roseanne
Activity D,,01.01.10 06:28,normal,24,Ryan
Activity E,,01.01.10 06:30,normal,24,Brian
Activity G,,01.01.10 06:31,normal,24,Sandra
Activity F,,01.01.10 06:33,normal,24,Brian
Activity I,,01.01.10 06:34,normal,24,Shandi
Activity O,,01.01.10 06:36,normal,24,Wilton
Activity P,,01.01.10 06:37,normal,24,Ronald
Activity J,,01.01.10 06:38,normal,24,Sherlene
Activity B,,01.01.10 06:40,normal,24,Sherell
Activity A,,01.01.10 06:41,normal,25,Steve
Activity AB,,01.01.10 06:43,normal,25,Junior
Activity AF,,01.01.10 06:44,normal,25,Steve
Activity AC,,01.01.10 06:46,normal,25,Brant
Activity AG,,01.01.10 06:47,normal,25,Chan
Activity AJ,,01.01.10 06:48,normal,25,Jin
Activity AH,,01.01.10 06:50,normal,25,Rossana
Activity AL,,01.01.10 06:51,normal,25,Brian
Activity AO,,01.01.10 06:53,normal,25,Keven
Activity AM,,01.01.10 06:54,normal,25,Alpha
Activity AP,,01.01.10 06:56,normal,25,Alpha
Activity B,,01.01.10 06:57,normal,25,Johnny
Activity A,,01.01.10 06:59,normal,26,Johnny
Activity C,,01.01.10 07:00,normal,26,Roseanne
Activity D,,01.01.10 07:01,normal,26,Alpha
Activity E,,01.01.10 07:03,normal,26,Brian
Activity G,,01.01.10 07:04,normal,26,Sandra
Activity F,,01.01.10 07:06,normal,26,Brian
Activity I,,01.01.10 07:07,normal,26,Della
Activity M,,01.01.10 07:09,normal,26,Hannah
Activity N,,01.01.10 07:10,normal,26,Ronald
Activity J,,01.01.10 07:12,normal,26,Anna
Activity B,,01.01.10 07:13,normal,26,Paul
Activity A,,01.01.10 07:14,Insert,27,Doretta
Activity AB,,01.01.10 07:16,Insert,27,Josef
Activity AE,,01.01.10 07:17,Insert,27,Sherlene
Random activity 27,,01.01.10 07:19,Insert,27,Random user 12
Activity AC,,01.01.10 07:20,Insert,27,Brant
Activity AG,,01.01.10 07:22,Insert,27,Sherell
Activity AK,,01.01.10 07:23,Insert,27,Hassie
Activity AH,,01.01.10 07:24,Insert,27,Issac
Activity AL,,01.01.10 07:26,Insert,27,Earl
Random activity 18,,01.01.10 07:27,Insert,27,Random user 42
Activity AN,,01.01.10 07:29,Insert,27,Jack
Activity AM,,01.01.10 07:30,Insert,27,Paul
Activity AP,,01.01.10 07:32,Insert,27,Elisha
Activity B,,01.01.10 07:33,Insert,27,Brian
Activity A,,01.01.10 07:35,normal,28,Doretta
Activity AB,,01.01.10 07:36,normal,28,Brant
Activity AF,,01.01.10 07:37,normal,28,Steve
Activity AC,,01.01.10 07:39,normal,28,Brant
Activity AG,,01.01.10 07:40,normal,28,Craig
Activity AK,,01.01.10 07:42,normal,28,Hassie
Activity AH,,01.01.10 07:43,normal,28,Issac
Activity AL,,01.01.10 07:45,normal,28,Deloras
Activity AN,,01.01.10 07:46,normal,28,Alyce
Activity AM,,01.01.10 07:48,normal,28,Sherell
Activity AP,,01.01.10 07:49,normal,28,Jamika
Activity B,,01.01.10 07:50,normal,28,Shandi
Activity A,,01.01.10 07:52,normal,29,Steve
Activity AB,,01.01.10 07:53,normal,29,Tiffiny
Activity AD,,01.01.10 07:55,normal,29,Hugo
Activity AC,,01.01.10 07:56,normal,29,Brant
Activity AG,,01.01.10 07:58,normal,29,Maryellen
Activity AI,,01.01.10 07:59,normal,29,Carmella
Activity AH,,01.01.10 08:00,normal,29,Brant
Activity AL,,01.01.10 08:02,normal,29,Hassie
Activity AN,,01.01.10 08:03,normal,29,Clayton
Activity AM,,01.01.10 08:05,normal,29,Paul
Activity AP,,01.01.10 08:06,normal,29,Charles
Activity B,,01.01.10 08:08,normal,29,Keven
Activity A,,01.01.10 08:09,normal,30,Johnny
Activity C,,01.01.10 08:11,normal,30,Roseanne
Activity D,,01.01.10 08:12,normal,30,Alpha
Activity E,,01.01.10 08:13,normal,30,Brian
Activity G,,01.01.10 08:15,normal,30,Sandra
Activity F,,01.01.10 08:16,normal,30,Brian
Activity I,,01.01.10 08:18,normal,30,Ling
Activity O,,01.01.10 08:19,normal,30,Shandi
Activity P,,01.01.10 08:21,normal,30,Wilton
Activity J,,01.01.10 08:22,normal,30,Alyce
Activity B,,01.01.10 08:24,normal,30,Della
Activity A,,01.01.10 08:25,Attribute,31,Tiffiny
Activity C,,01.01.10 08:26,Attribute,31,Velda
Activity D,,01.01.10 08:28,Attribute,31,Ryan
Activity E,,01.01.10 08:29,Attribute,31,Josef
Activity H,,01.01.10 08:31,Attribute,31,Lourdes
Activity F,,01.01.10 08:32,Attribute,31,Brian
Activity I,,01.01.10 08:34,Attribute,31,Lisa
Activity O,,01.01.10 08:35,Attribute,31,Jin
Activity P,,01.01.10 08:36,Attribute,31,Lisa
Activity J,,01.01.10 08:38,Attribute,31,Chan
Activity B,,01.01.10 08:39,Attribute,31,Keven
Activity A,,01.01.10 08:41,Attribute,32,Steve
Activity AB,,01.01.10 08:42,Attribute,32,Junior
Activity AF,,01.01.10 08:44,Attribute,32,Steve
Activity AC,,01.01.10 08:45,Attribute,32,Brant
Activity AG,,01.01.10 08:47,Attribute,32,Wilton
Activity AK,,01.01.10 08:48,Attribute,32,Hassie
Activity AH,,01.01.10 08:49,Attribute,32,Doretta
Activity AL,,01.01.10 08:51,Attribute,32,Earl
Activity AN,,01.01.10 08:52,Attribute,32,Clayton
Activity AM,,01.01.10 08:54,Attribute,32,Paul
Activity AP,,01.01.10 08:55,Attribute,32,Alpha
Activity B,,01.01.10 08:57,Attribute,32,Gema
Activity A,,01.01.10 08:58,Attribute,33,Doretta
Activity AB,,01.01.10 09:00,Attribute,33,Tiffiny
Activity AD,,01.01.10 09:01,Attribute,33,Hugo
Activity AC,,01.01.10 09:02,Attribute,33,Brant
Activity AG,,01.01.10 09:04,Attribute,33,Amanda
Activity AI,,01.01.10 09:05,Attribute,33,Issac
Activity AH,,01.01.10 09:07,Attribute,33,Hassie
Activity AL,,01.01.10 09:08,Attribute,33,Shandi
Activity AO,,01.01.10 09:10,Attribute,33,Wilton
Activity AM,,01.01.10 09:11,Attribute,33,Sherlene
Activity AP,,01.01.10 09:12,Attribute,33,Shandi
Activity B,,01.01.10 09:14,Attribute,33,Sherell
Activity A,,01.01.10 09:15,normal,34,Johnny
Activity C,,01.01.10 09:17,normal,34,Roseanne
Activity D,,01.01.10 09:18,normal,34,Alpha
Activity E,,01.01.10 09:20,normal,34,Brian
Activity G,,01.01.10 09:21,normal,34,Sandra
Activity F,,01.01.10 09:23,normal,34,Brian
Activity I,,01.01.10 09:24,normal,34,Velda
Activity K,,01.01.10 09:25,normal,34,Deloras
Activity L,,01.01.10 09:27,normal,34,Jack
Activity J,,01.01.10 09:28,normal,34,Sandra
Activity B,,01.01.10 09:30,normal,34,Keven
Activity A,,01.01.10 09:31,normal,35,Tiffiny
Activity C,,01.01.10 09:33,normal,35,Roseanne
Activity D,,01.01.10 09:34,normal,35,Alpha
Activity E,,01.01.10 09:36,normal,35,Josef
Activity H,,01.01.10 09:37,normal,35,Lourdes
Activity F,,01.01.10 09:38,normal,35,Brian
Activity I,,01.01.10 09:40,normal,35,Hassie
Activity O,,01.01.10 09:41,normal,35,Jin
Activity P,,01.01.10 09:43,normal,35,Seth
Activity J,,01.01.10 09:44,normal,35,Chan
Activity B,,01.01.10 09:46,normal,35,Carmella
Activity A,,01.01.10 09:47,Rework,36,Sharee
Activity C,,01.01.10 09:48,Rework,36,Roseanne
Activity D,,01.01.10 09:50,Rework,36,Alpha
Activity E,,01.01.10 09:51,Rework,36,Brian
Activity G,,01.01.10 09:53,Rework,36,Sandra
Activity F,,01.01.10 09:54,Rework,36,Brian
Activity I,,01.01.10 09:56,Rework,36,Hassie
Activity O,,01.01.10 09:57,Rework,36,Rossana
Activity D,,01.01.10 09:59,Rework,36,Alpha
Activity E,,01.01.10 10:00,Rework,36,Brian
Activity G,,01.01.10 10:01,Rework,36,Sandra
Activity P,,01.01.10 10:03,Rework,36,Wilton
Activity J,,01.01.10 10:04,Rework,36,Alyce
Activity B,,01.01.10 10:06,Rework,36,Della
Activity A,,01.01.10 10:07,Late,37,Steve
Activity AB,,01.01.10 10:09,Late,37,Tiffiny
Activity AC,,01.01.10 10:10,Late,37,Brant
Activity AG,,01.01.10 10:12,Late,37,Ling
Activity AI,,01.01.10 10:13,Late,37,Amanda
Activity AH,,01.01.10 10:14,Late,37,Doretta
Activity AD,,01.01.10 10:16,Late,37,Hugo
Activity AL,,01.01.10 10:17,Late,37,Earl
Activity AN,,01.01.10 10:19,Late,37,Johnny
Activity AM,,01.01.10 10:20,Late,37,Paul
Activity AP,,01.01.10 10:22,Late,37,Jimmy
Activity B,,01.01.10 10:23,Late,37,Johnny
Activity A,,01.01.10 10:24,normal,38,Doretta
Activity AB,,01.01.10 10:26,normal,38,Josef
Activity AE,,01.01.10 10:27,normal,38,Joe
Activity AC,,01.01.10 10:29,normal,38,Brant
Activity AG,,01.01.10 10:30,normal,38,Chan
Activity AK,,01.01.10 10:32,normal,38,Hassie
Activity AH,,01.01.10 10:33,normal,38,Doretta
Activity AL,,01.01.10 10:35,normal,38,Deloras
Activity AN,,01.01.10 10:36,normal,38,Brian
Activity AM,,01.01.10 10:37,normal,38,Ronald
Activity AP,,01.01.10 10:39,normal,38,Maryellen
Activity B,,01.01.10 10:40,normal,38,Hoyt
Activity A,,01.01.10 10:42,Attribute,39,Johnny
Activity C,,01.01.10 10:43,Attribute,39,Roseanne
Activity D,,01.01.10 10:45,Attribute,39,Ryan
Activity E,,01.01.10 10:46,Attribute,39,Brian
Activity G,,01.01.10 10:48,Attribute,39,Sandra
Activity F,,01.01.10 10:49,Attribute,39,Brian
Activity I,,01.01.10 10:50,Attribute,39,Della
Activity M,,01.01.10 10:52,Attribute,39,Charles
Activity N,,01.01.10 10:53,Attribute,39,Hannah
Activity J,,01.01.10 10:55,Attribute,39,Alyce
Activity B,,01.01.10 10:56,Attribute,39,Paul
Activity A,,01.01.10 10:58,normal,40,Doretta
Activity AB,,01.01.10 10:59,normal,40,Tiffiny
Activity AD,,01.01.10 11:00,normal,40,Hugo
Activity AC,,01.01.10 11:02,normal,40,Brant
Activity AG,,01.01.10 11:03,normal,40,Maryellen
Activity AI,,01.01.10 11:05,normal,40,Chan
Activity AH,,01.01.10 11:06,normal,40,Seth
Activity AL,,01.01.10 11:08,normal,40,Sandra
Activity AO,,01.01.10 11:09,normal,40,Wilton
Activity AM,,01.01.10 11:11,normal,40,Paul
Activity AP,,01.01.10 11:12,normal,40,Elisha
Activity B,,01.01.10 11:13,normal,40,Johnny
Activity A,,01.01.10 11:15,normal,41,Tiffiny
Activity C,,01.01.10 11:16,normal,41,Roseanne
Activity D,,01.01.10 11:18,normal,41,Alpha
Activity E,,01.01.10 11:19,normal,41,Brian
Activity G,,01.01.10 11:21,normal,41,Sandra
Activity F,,01.01.10 11:22,normal,41,Brian
Activity I,,01.01.10 11:24,normal,41,Ling
Activity O,,01.01.10 11:25,normal,41,Jin
Activity P,,01.01.10 11:26,normal,41,Johnny
Activity J,,01.01.10 11:28,normal,41,Chan
Activity B,,01.01.10 11:29,normal,41,Carmella
Activity A,,01.01.10 11:31,Early,42,Johnny
Activity C,,01.01.10 11:32,Early,42,Roseanne
Activity D,,01.01.10 11:34,Early,42,Ryan
Activity E,,01.01.10 11:35,Early,42,Brian
Activity G,,01.01.10 11:36,Early,42,Sandra
Activity I,,01.01.10 11:38,Early,42,Wilton
Activity O,,01.01.10 11:39,Early,42,Melany
Activity F,,01.01.10 11:41,Early,42,Brian
Activity P,,01.01.10 11:42,Early,42,Johnny
Activity J,,01.01.10 11:44,Early,42,Chan
Activity B,,01.01.10 11:45,Early,42,Carmella
Activity A,,01.01.10 11:47,Attribute,43,Sharee
Activity C,,01.01.10 11:48,Attribute,43,Gema
Activity D,,01.01.10 11:49,Attribute,43,Alpha
Activity E,,01.01.10 11:51,Attribute,43,Josef
Activity H,,01.01.10 11:52,Attribute,43,Lourdes
Activity F,,01.01.10 11:54,Attribute,43,Brian
Activity I,,01.01.10 11:55,Attribute,43,Josef
Activity K,,01.01.10 11:57,Attribute,43,Deloras
Activity L,,01.01.10 11:58,Attribute,43,Vickie
Activity J,,01.01.10 12:00,Attribute,43,Sandra
Activity B,,01.01.10 12:01,Attribute,43,Micheline
Activity A,,01.01.10 12:02,normal,44,Tiffiny
Activity C,,01.01.10 12:04,normal,44,Roseanne
Activity D,,01.01.10 12:05,normal,44,Alpha
Activity E,,01.01.10 12:07,normal,44,Josef
Activity H,,01.01.10 12:08,normal,44,Lourdes
Activity F,,01.01.10 12:10,normal,44,Brian
Activity I,,01.01.10 12:11,normal,44,Brant
Activity K,,01.01.10 12:12,normal,44,Deloras
Activity L,,01.01.10 12:14,normal,44,Jack
Activity J,,01.01.10 12:15,normal,44,Sandra
Activity B,,01.01.10 12:17,normal,44,Shandi
Activity A,,01.01.10 12:18,normal,45,Sharee
Activity C,,01.01.10 12:20,normal,45,Roseanne
Activity D,,01.01.10 12:21,normal,45,Ryan
Activity E,,01.01.10 12:23,normal,45,Josef
Activity H,,01.01.10 12:24,normal,45,Lourdes
Activity F,,01.01.10 12:25,normal,45,Brian
Activity I,,01.01.10 12:27,normal,45,Wilton
Activity O,,01.01.10 12:28,normal,45,Melany
Activity P,,01.01.10 12:30,normal,45,Seth
Activity J,,01.01.10 12:31,normal,45,Chan
